FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
37,30.0,80.0,63,52,7,52,5,2,0,0,250,60,32,60,24,8,0,0,1375,12,110,12,57,53,0,0,72,79,13,79,11,2,0,0
38,30.0,80.25,57,53,6,53,4,2,0,0,250,58,34,58,25,9,0,0,1757,10,112,10,50,57,5,0,85,80,12,80,8,4,0,0
39,30.0,80.5,52,53,6,53,4,2,0,0,250,58,34,58,26,8,0,0,1803,10,112,10,49,58,5,0,82,81,11,81,7,4,0,0
40,30.25,78.0,35,53,6,53,4,2,0,0,98,66,26,66,23,3,0,0,1254,29,93,29,53,34,6,0,12,88,4,88,4,0,0,0
41,30.25,78.25,39,52,7,52,6,1,0,0,209,66,26,66,19,7,0,0,1290,43,79,43,39,34,6,0,5,91,1,91,1,0,0,0
42,30.25,78.5,32,55,4,55,3,1,0,0,70,72,20,72,18,2,0,0,779,61,61,61,36,21,4,0,2,91,1,91,1,0,0,0
43,30.25,78.75,30,53,6,53,5,1,0,0,124,72,20,72,15,5,0,0,1107,58,64,58,33,28,3,0,6,91,1,91,1,0,0,0
44,30.25,79.0,25,53,6,53,6,0,0,0,192,64,28,64,23,5,0,0,1257,37,85,37,42,40,3,0,11,89,3,89,3,0,0,0
45,30.25,79.25,30,53,6,53,6,0,0,0,215,64,28,64,21,7,0,0,1314,29,93,29,48,41,4,0,9,88,4,88,4,0,0,0
46,30.25,79.5,36,52,7,52,6,1,0,0,202,62,30,62,24,6,0,0,1306,26,96,26,51,43,2,0,4,89,3,89,3,0,0,0
47,30.25,79.75,47,53,6,53,5,1,0,0,241,58,34,58,24,10,0,0,1257,16,106,16,61,43,2,0,35,83,9,83,7,2,0,0
48,30.25,80.0,60,53,6,53,4,2,0,0,250,59,33,59,25,8,0,0,1405,11,111,11,56,54,1,0,72,79,13,79,11,2,0,0
49,30.25,80.25,57,53,6,53,4,2,0,0,249,58,34,58,25,9,0,0,1533,8,114,8,55,57,2,0,77,78,14,78,11,3,0,0
50,30.25,80.5,57,53,6,53,4,2,0,0,250,58,34,58,25,9,0,0,1664,9,113,9,52,58,3,0,78,81,11,81,8,3,0,0
51,30.25,80.75,60,53,6,53,4,2,0,0,254,59,33,59,24,9,0,0,1732,9,113,9,49,59,5,0,83,80,12,80,8,4,0,0
52,30.25,81.0,63,52,7,52,5,2,0,0,256,60,32,60,24,8,0,0,1839,11,111,11,49,56,6,0,86,81,11,81,7,4,0,0
53,30.5,78.0,55,52,7,52,5,2,0,0,99,69,23,69,22,1,0,0,1455,26,96,26,51,39,6,0,13,88,4,88,4,0,0,0
54,30.5,78.25,69,50,9,50,7,2,0,0,124,67,25,67,21,4,0,0,839,47,75,47,49,24,1,1,15,88,4,88,4,0,0,0
55,30.5,78.5,63,51,8,51,6,2,0,0,106,67,25,67,22,3,0,0,867,59,63,59,37,23,3,0,7,90,2,90,2,0,0,0
56,30.5,78.75,42,51,8,51,7,1,0,0,129,61,31,61,27,4,0,0,1829,29,93,29,32,54,7,0,29,88,4,88,3,1,0,0
57,30.5,79.0,27,53,6,53,5,1,0,0,193,64,28,64,20,8,0,0,1943,24,98,24,36,54,8,0,35,87,5,87,4,1,0,0
58,30.5,79.25,35,52,7,52,6,1,0,0,217,66,26,66,19,7,0,0,1242,27,95,27,55,38,2,0,6,88,4,88,4,0,0,0
59,30.5,79.5,55,52,7,52,5,2,0,0,149,64,28,64,25,3,0,0,907,30,92,30,58,34,0,0,8,88,4,88,4,0,0,0
60,30.5,79.75,53,52,7,52,5,2,0,0,196,57,35,57,29,6,0,0,1133,16,106,16,63,43,0,0,28,82,10,82,10,0,0,0
61,30.5,80.0,58,53,6,53,3,3,0,0,231,58,34,58,27,7,0,0,1249,11,111,11,60,51,0,0,52,80,12,80,10,2,0,0
62,30.5,80.25,61,53,6,53,3,3,0,0,241,57,35,57,28,7,0,0,1550,8,114,8,54,58,2,0,74,78,14,78,11,3,0,0
63,30.75,77.75,65,51,8,51,7,1,0,0,103,66,26,66,25,1,0,0,749,47,75,47,50,25,0,0,11,89,3,89,3,0,0,0
64,30.75,78.0,69,51,8,51,7,1,0,0,106,66,26,66,25,1,0,0,987,38,84,38,52,31,1,0,23,88,4,88,3,1,0,0
65,30.75,78.25,77,51,8,51,6,2,0,0,126,69,23,69,19,4,0,0,1363,48,74,48,27,43,4,0,54,89,3,89,1,2,0,0
66,30.75,78.5,74,51,8,51,6,2,0,0,117,62,30,62,28,2,0,0,815,46,76,46,43,33,0,0,17,89,3,89,3,0,0,0
67,30.75,78.75,70,51,8,51,6,2,0,0,160,60,32,60,29,3,0,0,1151,34,88,34,44,41,3,0,13,89,3,89,3,0,0,0
68,30.75,79.0,56,50,9,50,7,2,0,0,183,57,35,57,31,4,0,0,1517,22,100,22,43,52,5,0,22,87,5,87,4,1,0,0
69,30.75,79.25,46,52,7,52,5,2,0,0,180,60,32,60,28,4,0,0,1181,18,104,18,60,44,0,0,13,87,5,87,5,0,0,0
70,30.75,79.5,52,52,7,52,5,2,0,0,159,62,30,62,27,3,0,0,1059,20,102,20,61,41,0,0,11,87,5,87,5,0,0,0
71,30.75,79.75,53,52,7,52,5,2,0,0,189,57,35,57,30,5,0,0,1071,18,104,18,65,39,0,0,16,85,7,85,7,0,0,0
72,30.75,80.0,58,52,7,52,4,3,0,0,211,56,36,56,30,6,0,0,1180,15,107,15,60,47,0,0,41,82,10,82,8,2,0,0
73,31.0,78.0,69,50,9,50,7,2,0,0,135,62,30,62,28,2,0,0,658,42,80,42,55,25,0,0,15,89,3,89,3,0,0,0
74,31.0,78.25,75,51,8,51,6,2,0,0,122,61,31,61,29,2,0,0,981,42,80,42,40,40,0,0,29,89,3,89,2,1,0,0
75,31.0,78.5,75,51,8,51,6,2,0,0,146,59,33,59,30,3,0,0,975,45,77,45,39,38,0,0,18,89,3,89,3,0,0,0
76,31.0,78.75,72,51,8,51,6,2,0,0,155,60,32,60,29,3,0,0,1146,33,89,33,43,45,1,0,18,89,3,89,3,0,0,0
77,31.0,79.0,60,50,9,50,7,2,0,0,178,59,33,59,28,5,0,0,1283,23,99,23,48,47,4,0,18,87,5,87,5,0,0,0
78,31.0,79.25,52,50,9,50,7,2,0,0,179,59,33,59,29,4,0,0,1303,19,103,19,52,51,0,0,16,87,5,87,5,0,0,0
79,31.0,79.5,49,52,7,52,5,2,0,0,174,61,31,61,27,4,0,0,1186,19,103,19,57,46,0,0,13,87,5,87,5,0,0,0
80,31.0,79.75,53,52,7,52,5,2,0,0,177,57,35,57,31,4,0,0,1052,18,104,18,65,39,0,0,13,87,5,87,5,0,0,0
81,31.25,78.25,80,48,11,48,8,3,0,0,189,59,33,59,27,6,0,0,329,50,72,50,66,6,0,0,14,86,6,86,6,0,0,0
82,31.25,79.0,67,51,8,51,5,3,0,0,158,60,32,60,29,3,0,0,1205,24,98,24,49,46,3,0,16,87,5,87,5,0,0,0
