FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
16,29.5,80.0,141,35,24,35,20,4,0,0,241,51,41,51,35,6,0,0,1715,17,105,17,43,58,4,0,6,91,1,91,1,0,0,0
17,29.5,80.25,130,36,23,36,21,2,0,0,222,52,40,52,33,7,0,0,1822,21,101,21,37,59,5,0,11,91,1,91,0,1,0,0
18,29.75,78.0,57,49,10,49,8,2,0,0,127,80,12,80,8,3,1,0,1051,64,58,64,30,24,2,2,1,91,1,91,1,0,0,0
19,29.75,78.25,62,51,8,51,5,3,0,0,110,82,10,82,6,4,0,0,1105,68,54,68,25,23,5,1,5,90,2,90,2,0,0,0
20,29.75,78.5,59,52,7,52,4,3,0,0,99,82,10,82,6,4,0,0,1104,69,53,69,26,20,5,2,15,90,2,90,1,1,0,0
21,29.75,78.75,25,49,10,49,10,0,0,0,61,80,12,80,9,3,0,0,878,70,52,70,23,25,3,1,25,91,1,91,0,1,0,0
22,29.75,79.0,24,48,11,48,11,0,0,0,63,76,16,76,14,2,0,0,898,64,58,64,33,21,3,1,28,90,2,90,1,1,0,0
23,29.75,79.25,62,47,12,47,11,1,0,0,103,68,24,68,22,2,0,0,1050,59,63,59,33,25,3,2,20,91,1,91,0,1,0,0
24,29.75,79.5,117,40,19,40,15,4,0,0,165,63,29,63,23,6,0,0,1288,35,87,35,56,25,4,2,9,91,1,91,1,0,0,0
25,29.75,79.75,147,36,23,36,18,5,0,0,227,52,40,52,33,7,0,0,1572,17,105,17,53,46,4,2,5,90,2,90,2,0,0,0
26,29.75,80.0,140,35,24,35,20,4,0,0,283,52,40,52,31,9,0,0,1656,20,102,20,39,59,4,0,7,91,1,91,1,0,0,0
27,29.75,80.25,138,37,22,37,14,8,0,0,191,58,34,58,28,6,0,0,1884,27,95,27,34,57,4,0,14,91,1,91,0,1,0,0
28,30.0,77.75,57,49,10,49,9,1,0,0,149,76,16,76,13,2,1,0,1017,42,80,42,53,24,2,1,0,92,0,92,0,0,0,0
29,30.0,78.0,64,49,10,49,8,2,0,0,132,79,13,79,9,3,1,0,1253,54,68,54,38,24,3,3,0,92,0,92,0,0,0,0
30,30.0,78.25,62,49,10,49,8,2,0,0,125,78,14,78,10,3,1,0,1202,42,80,42,45,30,3,2,1,91,1,91,1,0,0,0
31,30.0,78.5,64,50,9,50,6,3,0,0,120,77,15,77,11,4,0,0,1190,60,62,60,31,27,2,2,8,89,3,89,3,0,0,0
32,30.0,78.75,37,47,12,47,12,0,0,0,95,69,23,69,21,2,0,0,909,55,67,55,40,24,3,0,22,89,3,89,2,1,0,0
33,30.0,79.0,62,43,16,43,15,1,0,0,159,61,31,61,28,3,0,0,862,52,70,52,47,20,3,0,23,89,3,89,2,1,0,0
34,30.0,79.25,83,42,17,42,16,1,0,0,200,58,34,58,28,6,0,0,932,40,82,40,54,25,3,0,19,89,3,89,2,1,0,0
35,30.0,79.5,138,36,23,36,19,4,0,0,288,54,38,54,25,13,0,0,1147,27,95,27,59,31,5,0,8,89,3,89,3,0,0,0
36,30.0,79.75,146,35,24,35,19,5,0,0,305,49,43,49,32,11,0,0,1488,19,103,19,44,55,4,0,4,90,2,90,2,0,0,0
37,30.0,80.0,140,38,21,38,16,5,0,0,362,57,35,57,22,13,0,0,1489,26,96,26,37,57,2,0,2,91,1,91,1,0,0,0
38,30.0,80.25,135,37,22,37,18,4,0,0,218,55,37,55,30,7,0,0,1822,25,97,25,37,57,3,0,13,91,1,91,0,1,0,0
39,30.0,80.5,135,37,22,37,18,4,0,0,214,55,37,55,31,6,0,0,1840,25,97,25,37,57,3,0,13,91,1,91,0,1,0,0
40,30.25,78.0,109,43,16,43,12,4,0,0,163,70,22,70,17,4,1,0,1700,25,97,25,52,37,7,1,1,91,1,91,1,0,0,0
41,30.25,78.25,156,41,18,41,12,6,0,0,209,63,29,63,24,4,1,0,1286,28,94,28,50,39,4,1,7,90,2,90,2,0,0,0
42,30.25,78.5,170,43,16,43,9,7,0,0,225,64,28,64,22,5,1,0,1241,31,91,31,53,33,4,1,10,90,2,90,2,0,0,0
43,30.25,78.75,150,41,18,41,14,4,0,0,256,58,34,58,26,8,0,0,928,41,81,41,51,27,3,0,17,88,4,88,4,0,0,0
44,30.25,79.0,129,41,18,41,14,4,0,0,288,59,33,59,22,11,0,0,796,44,78,44,49,27,2,0,18,88,4,88,4,0,0,0
45,30.25,79.25,136,41,18,41,14,3,1,0,345,59,33,59,20,13,0,0,755,47,75,47,53,20,1,1,16,89,3,89,2,1,0,0
46,30.25,79.5,142,37,22,37,18,4,0,0,367,57,35,57,21,14,0,0,831,36,86,36,63,21,2,0,12,89,3,89,3,0,0,0
47,30.25,79.75,145,35,24,35,18,6,0,0,356,48,44,48,29,15,0,0,1179,20,102,20,56,44,2,0,6,89,3,89,3,0,0,0
48,30.25,80.0,143,37,22,37,17,5,0,0,358,53,39,53,26,13,0,0,1452,25,97,25,41,55,1,0,2,91,1,91,1,0,0,0
49,30.25,80.25,144,36,23,36,19,4,0,0,311,55,37,55,25,12,0,0,1598,23,99,23,37,59,3,0,6,91,1,91,1,0,0,0
50,30.25,80.5,138,36,23,36,20,3,0,0,263,55,37,55,28,9,0,0,1722,24,98,24,36,59,3,0,10,91,1,91,0,1,0,0
51,30.25,80.75,135,36,23,36,20,3,0,0,246,55,37,55,29,8,0,0,1769,24,98,24,37,58,3,0,11,91,1,91,0,1,0,0
52,30.25,81.0,135,37,22,37,18,4,0,0,224,55,37,55,29,8,0,0,1825,25,97,25,37,57,3,0,13,91,1,91,0,1,0,0
53,30.5,78.0,164,38,21,38,13,8,0,0,207,59,33,59,26,6,1,0,1284,25,97,25,53,42,2,0,4,90,2,90,2,0,0,0
54,30.5,78.25,208,43,16,43,6,9,1,0,269,66,26,66,15,10,1,0,1093,46,76,46,46,24,6,0,15,90,2,90,2,0,0,0
55,30.5,78.5,197,40,19,40,11,7,1,0,259,64,28,64,19,8,1,0,1117,37,85,37,51,30,4,0,13,90,2,90,2,0,0,0
56,30.5,78.75,189,40,19,40,10,9,0,0,314,60,32,60,20,11,1,0,942,38,84,38,57,23,4,0,15,89,3,89,3,0,0,0
57,30.5,79.0,155,42,17,42,12,4,1,0,353,61,31,61,18,13,0,0,750,49,73,49,49,23,1,0,15,88,4,88,4,0,0,0
58,30.5,79.25,147,45,14,45,10,3,1,0,379,66,26,66,12,14,0,0,678,72,50,72,30,18,1,1,15,90,2,90,1,1,0,0
59,30.5,79.5,147,45,14,45,10,3,1,0,383,63,29,63,15,14,0,0,691,62,60,62,40,18,1,1,15,90,2,90,1,1,0,0
60,30.5,79.75,148,36,23,36,18,5,0,0,372,53,39,53,25,14,0,0,861,30,92,30,69,21,2,0,12,89,3,89,3,0,0,0
61,30.5,80.0,144,36,23,36,17,6,0,0,357,47,45,47,30,15,0,0,1223,22,100,22,53,45,2,0,7,89,3,89,3,0,0,0
62,30.5,80.25,142,36,23,36,18,5,0,0,309,51,41,51,30,11,0,0,1559,23,99,23,39,57,3,0,7,90,2,90,2,0,0,0
63,30.75,77.75,155,39,20,39,12,8,0,0,228,69,23,69,16,7,0,0,832,61,61,61,34,26,1,0,13,90,2,90,2,0,0,0
64,30.75,78.0,155,32,27,32,23,4,0,0,214,66,26,66,18,8,0,0,748,53,69,53,46,22,1,0,10,89,3,89,3,0,0,0
65,30.75,78.25,213,31,28,31,20,7,1,0,266,61,31,61,22,8,1,0,1024,46,76,46,43,29,4,0,15,88,4,88,4,0,0,0
66,30.75,78.5,208,31,28,31,20,8,0,0,268,59,33,59,24,8,1,0,1020,41,81,41,48,29,4,0,15,88,4,88,4,0,0,0
67,30.75,78.75,188,35,24,35,17,7,0,0,317,56,36,56,24,11,1,0,910,41,81,41,52,28,1,0,15,89,3,89,3,0,0,0
68,30.75,79.0,154,41,18,41,14,3,1,0,370,62,30,62,16,14,0,0,713,54,68,54,47,20,0,1,16,89,3,89,2,1,0,0
69,30.75,79.25,149,43,16,43,12,3,1,0,379,66,26,66,12,14,0,0,682,68,54,68,35,17,1,1,14,90,2,90,1,1,0,0
70,30.75,79.5,149,43,16,43,12,3,1,0,383,62,30,62,16,14,0,0,701,54,68,54,48,18,1,1,14,90,2,90,1,1,0,0
71,30.75,79.75,146,39,20,39,16,3,1,0,378,58,34,58,21,13,0,0,778,39,83,39,61,20,2,0,13,90,2,90,1,1,0,0
72,30.75,80.0,149,35,24,35,20,4,0,0,366,51,41,51,25,16,0,0,1032,24,98,24,61,35,2,0,9,89,3,89,3,0,0,0
73,31.0,78.0,207,34,25,34,16,9,0,0,251,63,29,63,18,11,0,0,882,45,77,45,48,28,1,0,19,88,4,88,4,0,0,0
74,31.0,78.25,213,31,28,31,21,7,0,0,261,56,36,56,29,7,0,0,853,38,84,38,54,30,0,0,18,88,4,88,4,0,0,0
75,31.0,78.5,225,26,33,26,24,9,0,0,254,60,32,60,26,5,1,0,861,43,79,43,50,29,0,0,15,88,4,88,4,0,0,0
76,31.0,78.75,200,31,28,31,21,7,0,0,300,54,38,54,31,6,1,0,865,36,86,36,57,28,1,0,15,88,4,88,4,0,0,0
77,31.0,79.0,159,40,19,40,15,3,1,0,366,58,34,58,20,14,0,0,729,46,76,46,52,23,1,0,15,89,3,89,2,1,0,0
78,31.0,79.25,150,42,17,42,13,3,1,0,377,65,27,65,13,14,0,0,694,63,59,63,39,18,1,1,14,90,2,90,1,1,0,0
79,31.0,79.5,148,43,16,43,12,3,1,0,380,61,31,61,17,14,0,0,705,53,69,53,49,18,1,1,14,90,2,90,1,1,0,0
80,31.0,79.75,149,39,20,39,16,3,1,0,381,61,31,61,18,13,0,0,734,48,74,48,52,20,1,1,14,90,2,90,1,1,0,0
81,31.25,78.25,218,24,35,24,28,7,0,0,216,62,30,62,24,6,0,0,547,47,75,47,55,20,0,0,16,88,4,88,4,0,0,0
82,31.25,79.0,177,31,28,31,23,5,0,0,299,61,31,61,19,12,0,0,630,52,70,52,47,22,1,0,15,88,4,88,4,0,0,0
