FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
44,30.25,79.0,67,51,8,51,6,2,0,0,190,64,28,64,20,8,0,0,590,57,65,57,43,20,2,0,17,87,5,87,5,0,0,0
45,30.25,79.25,71,48,11,48,9,2,0,0,232,56,36,56,28,8,0,0,699,50,72,50,46,25,1,0,29,83,9,83,9,0,0,0
46,30.25,79.5,123,48,11,48,7,4,0,0,401,43,49,43,38,10,1,0,670,48,74,48,51,22,1,0,72,78,14,78,12,2,0,0
47,30.25,79.75,136,49,10,49,4,6,0,0,442,44,48,44,33,14,1,0,426,54,68,54,54,14,0,0,45,82,10,82,9,1,0,0
48,30.25,80.0,101,48,11,48,6,5,0,0,276,55,37,55,27,10,0,0,738,34,88,34,61,27,0,0,31,88,4,88,3,1,0,0
49,30.25,80.25,91,51,8,51,3,5,0,0,225,60,32,60,23,9,0,0,1063,37,85,37,40,45,0,0,33,88,4,88,3,1,0,0
50,30.25,80.5,87,51,8,51,4,4,0,0,207,64,28,64,19,9,0,0,1270,37,85,37,37,46,2,0,39,87,5,87,4,1,0,0
51,30.25,80.75,84,52,7,52,4,3,0,0,185,67,25,67,16,9,0,0,1368,38,84,38,33,48,3,0,39,88,4,88,3,1,0,0
52,30.25,81.0,78,53,6,53,2,4,0,0,163,73,19,73,12,7,0,0,1493,38,84,38,30,50,4,0,43,88,4,88,1,3,0,0
53,30.5,78.0,103,49,10,49,5,5,0,0,141,65,27,65,23,4,0,0,398,65,57,65,47,10,0,0,41,87,5,87,4,1,0,0
54,30.5,78.25,108,46,13,46,10,3,0,0,268,57,35,57,24,11,0,0,380,68,54,68,42,12,0,0,62,86,6,86,4,2,0,0
55,30.5,78.5,101,46,13,46,11,2,0,0,229,59,33,59,26,7,0,0,360,70,52,70,40,12,0,0,42,87,5,87,4,1,0,0
56,30.5,78.75,89,45,14,45,12,2,0,0,247,48,44,48,37,7,0,0,543,46,76,46,58,18,0,0,36,82,10,82,9,1,0,0
57,30.5,79.0,87,49,10,49,7,3,0,0,349,55,37,55,26,11,0,0,973,46,76,46,43,29,4,0,39,81,11,81,10,1,0,0
58,30.5,79.25,105,48,11,48,8,3,0,0,347,53,39,53,27,11,1,0,714,47,75,47,51,23,1,0,77,77,15,77,12,3,0,0
59,30.5,79.5,139,49,10,49,4,6,0,0,447,47,45,47,30,14,1,0,641,48,74,48,50,23,1,0,78,75,17,75,14,3,0,0
60,30.5,79.75,141,48,11,48,5,6,0,0,459,45,47,45,29,17,1,0,563,52,70,52,51,18,1,0,74,75,17,75,14,3,0,0
61,30.5,80.0,140,48,11,48,5,6,0,0,416,45,47,45,34,13,0,0,566,37,85,37,71,14,0,0,48,82,10,82,8,2,0,0
62,30.5,80.25,98,49,10,49,5,5,0,0,245,46,46,46,37,9,0,0,1045,32,90,32,47,43,0,0,38,88,4,88,2,2,0,0
63,30.75,77.75,179,46,13,46,7,5,1,0,243,60,32,60,26,5,1,0,558,65,57,65,44,11,2,0,97,83,9,83,6,3,0,0
64,30.75,78.0,148,46,13,46,9,4,0,0,360,57,35,57,22,13,0,0,448,57,65,57,49,16,0,0,57,82,10,82,9,1,0,0
65,30.75,78.25,105,47,12,47,9,3,0,0,312,70,22,70,10,11,1,0,487,74,48,74,27,21,0,0,48,85,7,85,5,2,0,0
66,30.75,78.5,104,46,13,46,11,2,0,0,160,57,35,57,31,4,0,0,123,86,36,86,32,4,0,0,45,83,9,83,8,1,0,0
67,30.75,78.75,117,46,13,46,9,4,0,0,281,55,37,55,29,8,0,0,322,54,68,54,57,11,0,0,44,82,10,82,9,1,0,0
68,30.75,79.0,111,47,12,47,9,3,0,0,370,38,54,38,42,12,0,0,762,43,79,43,48,30,1,0,46,78,14,78,13,1,0,0
69,30.75,79.25,153,47,12,47,5,7,0,0,497,46,46,46,28,18,0,0,660,43,79,43,56,22,1,0,69,73,19,73,16,3,0,0
70,30.75,79.5,170,49,10,49,2,8,0,0,556,47,45,47,24,21,0,0,626,46,76,46,51,24,1,0,67,74,18,74,15,3,0,0
71,30.75,79.75,149,48,11,48,5,6,0,0,487,44,48,44,30,18,0,0,622,45,77,45,54,22,1,0,74,74,18,74,15,3,0,0
72,30.75,80.0,152,48,11,48,5,6,0,0,477,46,46,46,28,17,1,0,515,49,73,49,54,19,0,0,62,76,16,76,14,2,0,0
73,31.0,78.0,156,44,15,44,10,5,0,0,304,60,32,60,21,11,0,0,462,69,53,69,39,13,1,0,25,85,7,85,6,1,0,0
74,31.0,78.25,142,42,17,42,13,4,0,0,277,57,35,57,25,10,0,0,432,64,58,64,43,15,0,0,37,84,8,84,7,1,0,0
75,31.0,78.5,118,44,15,44,13,2,0,0,260,53,39,53,32,7,0,0,273,55,67,55,62,5,0,0,52,81,11,81,10,1,0,0
76,31.0,78.75,114,45,14,45,10,4,0,0,275,54,38,54,30,8,0,0,320,55,67,55,57,10,0,0,44,83,9,83,8,1,0,0
77,31.0,79.0,131,46,13,46,9,4,0,0,417,40,52,40,35,17,0,0,544,41,81,41,58,22,1,0,51,81,11,81,10,1,0,0
78,31.0,79.25,145,47,12,47,6,6,0,0,485,44,48,44,30,18,0,0,684,41,81,41,52,28,1,0,68,73,19,73,17,2,0,0
79,31.0,79.5,154,47,12,47,4,8,0,0,497,46,46,46,28,18,0,0,664,43,79,43,56,22,1,0,70,73,19,73,16,3,0,0
80,31.0,79.75,155,47,12,47,5,7,0,0,495,46,46,46,28,18,0,0,644,44,78,44,55,22,1,0,73,73,19,73,16,3,0,0
81,31.25,78.25,88,43,16,43,12,4,0,0,348,52,40,52,27,13,0,0,235,81,41,81,34,7,0,0,56,76,16,76,14,2,0,0
82,31.25,79.0,135,46,13,46,8,5,0,0,371,41,51,41,39,12,0,0,482,43,79,43,61,17,1,0,51,81,11,81,10,1,0,0
