FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
51,30.25,80.75,92,43,16,43,14,2,0,0,223,54,38,54,27,11,0,0,1681,36,86,36,29,51,6,0,46,81,11,81,11,0,0,0
52,30.25,81.0,98,44,15,44,11,4,0,0,261,55,37,55,25,12,0,0,1714,37,85,37,27,52,6,0,50,81,11,81,11,0,0,0
53,30.5,78.0,214,35,24,35,17,7,0,0,430,43,49,43,33,16,0,0,928,48,74,48,43,30,1,0,65,83,9,83,6,3,0,0
54,30.5,78.25,168,36,23,36,16,7,0,0,306,55,37,55,27,10,0,0,566,64,58,64,40,18,0,0,89,84,8,84,3,5,0,0
55,30.5,78.5,162,38,21,38,16,5,0,0,256,54,38,54,31,7,0,0,496,55,67,55,49,18,0,0,91,84,8,84,5,3,0,0
56,30.5,78.75,170,27,32,27,26,6,0,0,328,48,44,48,30,14,0,0,746,34,88,34,64,23,1,0,75,84,8,84,6,2,0,0
57,30.5,79.0,168,37,22,37,17,5,0,0,330,60,32,60,19,13,0,0,860,47,75,47,48,23,3,1,76,83,9,83,6,3,0,0
58,30.5,79.25,132,38,21,38,16,5,0,0,287,62,30,62,18,12,0,0,800,48,74,48,48,25,1,0,43,84,8,84,7,1,0,0
59,30.5,79.5,141,41,18,41,13,5,0,0,276,63,29,63,17,12,0,0,764,54,68,54,43,24,1,0,41,83,9,83,8,1,0,0
60,30.5,79.75,103,41,18,41,15,3,0,0,192,62,30,62,25,5,0,0,777,55,67,55,36,30,1,0,31,84,8,84,7,1,0,0
61,30.5,80.0,74,40,19,40,17,2,0,0,128,59,33,59,31,2,0,0,850,45,77,45,49,26,2,0,23,81,11,81,11,0,0,0
62,30.5,80.25,82,40,19,40,17,2,0,0,137,54,38,54,36,2,0,0,1530,37,85,37,34,45,6,0,33,79,13,79,13,0,0,0
63,30.75,77.75,195,36,23,36,17,6,0,0,535,45,47,45,25,22,0,0,741,56,66,56,40,25,1,0,61,79,13,79,12,1,0,0
64,30.75,78.0,163,30,29,30,26,3,0,0,419,36,56,36,42,14,0,0,692,45,77,45,47,30,0,0,94,78,14,78,10,4,0,0
65,30.75,78.25,96,43,16,43,13,3,0,0,279,56,36,56,25,11,0,0,994,55,67,55,33,31,3,0,94,81,11,81,7,4,0,0
66,30.75,78.5,188,46,13,46,7,5,1,0,132,69,23,69,17,6,0,0,541,61,61,61,44,16,1,0,16,85,7,85,7,0,0,0
67,30.75,78.75,160,34,25,34,19,6,0,0,376,43,49,43,31,18,0,0,828,38,84,38,47,37,0,0,89,84,8,84,7,0,1,0
68,30.75,79.0,144,30,29,30,25,4,0,0,360,51,41,51,27,14,0,0,888,32,90,32,58,31,1,0,75,84,8,84,5,3,0,0
69,30.75,79.25,140,36,23,36,18,5,0,0,284,61,31,61,18,13,0,0,794,48,74,48,46,27,1,0,45,83,9,83,8,1,0,0
70,30.75,79.5,134,39,20,39,15,5,0,0,270,62,30,62,18,12,0,0,783,49,73,49,46,26,1,0,41,84,8,84,7,1,0,0
71,30.75,79.75,116,41,18,41,14,4,0,0,237,62,30,62,20,10,0,0,797,52,70,52,44,25,1,0,38,84,8,84,7,1,0,0
72,30.75,80.0,91,41,18,41,15,3,0,0,156,61,31,61,27,4,0,0,794,57,65,57,37,27,1,0,24,84,8,84,7,1,0,0
73,31.0,78.0,238,30,29,30,20,9,0,0,470,44,48,44,29,18,1,0,569,58,64,58,42,22,0,0,100,79,13,79,9,4,0,0
74,31.0,78.25,138,40,19,40,14,5,0,0,332,40,52,40,43,9,0,0,710,42,80,42,53,26,1,0,94,79,13,79,11,2,0,0
75,31.0,78.5,157,34,25,34,21,4,0,0,352,40,52,40,39,13,0,0,804,41,81,41,51,30,0,0,83,81,11,81,9,2,0,0
76,31.0,78.75,158,34,25,34,19,6,0,0,360,44,48,44,33,15,0,0,843,38,84,38,48,36,0,0,87,81,11,81,10,1,0,0
77,31.0,79.0,154,32,27,32,20,7,0,0,328,51,41,51,25,16,0,0,776,36,86,36,57,29,0,0,59,85,7,85,6,1,0,0
78,31.0,79.25,140,36,23,36,17,6,0,0,308,53,39,53,27,12,0,0,822,46,76,46,48,26,2,0,47,83,9,83,8,1,0,0
79,31.0,79.5,136,38,21,38,16,5,0,0,278,62,30,62,19,11,0,0,796,48,74,48,46,27,1,0,44,84,8,84,7,1,0,0
80,31.0,79.75,135,38,21,38,16,5,0,0,258,63,29,63,17,12,0,0,793,48,74,48,45,28,1,0,41,84,8,84,7,1,0,0
81,31.25,78.25,737,28,31,28,10,17,2,2,846,49,43,49,20,19,3,1,288,67,55,67,47,8,0,0,152,70,22,70,18,4,0,0
82,31.25,79.0,151,32,27,32,21,6,0,0,329,48,44,48,29,15,0,0,788,36,86,36,54,32,0,0,61,85,7,85,6,1,0,0
