FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
16,29.5,80.0,114,35,24,35,22,2,0,0,243,51,41,51,34,7,0,0,1600,40,82,40,40,34,7,1,47,87,5,87,2,3,0,0
17,29.5,80.25,157,35,24,35,19,5,0,0,295,56,36,56,25,11,0,0,1853,39,83,39,38,36,7,2,62,88,4,88,1,3,0,0
18,29.75,78.0,7,54,5,54,5,0,0,0,53,82,10,82,9,1,0,0,1321,48,74,48,35,32,7,0,45,81,11,81,10,1,0,0
19,29.75,78.25,2,57,2,57,2,0,0,0,39,83,9,83,7,2,0,0,1077,55,67,55,32,31,4,0,37,84,8,84,7,1,0,0
20,29.75,78.5,1,58,1,58,1,0,0,0,38,81,11,81,11,0,0,0,1064,52,70,52,41,23,6,0,32,85,7,85,6,1,0,0
21,29.75,78.75,0,59,0,59,0,0,0,0,11,84,8,84,8,0,0,0,534,56,66,56,49,17,0,0,9,87,5,87,5,0,0,0
22,29.75,79.0,5,55,4,55,4,0,0,0,8,85,7,85,7,0,0,0,398,71,51,71,41,10,0,0,6,88,4,88,4,0,0,0
23,29.75,79.25,10,54,5,54,5,0,0,0,31,72,20,72,20,0,0,0,438,65,57,65,45,11,1,0,9,88,4,88,4,0,0,0
24,29.75,79.5,53,36,23,36,23,0,0,0,114,55,37,55,36,1,0,0,508,53,69,53,54,15,0,0,10,87,5,87,5,0,0,0
25,29.75,79.75,119,35,24,35,22,2,0,0,241,52,40,52,32,8,0,0,677,44,78,44,51,26,1,0,14,86,6,86,6,0,0,0
26,29.75,80.0,186,37,22,37,16,6,0,0,372,54,38,54,26,11,1,0,1375,38,84,38,45,34,4,1,26,87,5,87,5,0,0,0
27,29.75,80.25,196,37,22,37,16,6,0,0,394,53,39,53,27,11,1,0,1909,44,78,44,31,37,8,2,42,87,5,87,3,2,0,0
28,30.0,77.75,16,51,8,51,8,0,0,0,91,74,18,74,14,4,0,0,1337,45,77,45,35,34,8,0,36,83,9,83,9,0,0,0
29,30.0,78.0,10,55,4,55,4,0,0,0,60,83,9,83,7,2,0,0,1637,54,68,54,25,31,11,1,45,85,7,85,5,2,0,0
30,30.0,78.25,11,51,8,51,8,0,0,0,67,74,18,74,17,1,0,0,1383,48,74,48,36,30,8,0,43,82,10,82,9,1,0,0
31,30.0,78.5,27,52,7,52,7,0,0,0,112,72,20,72,18,2,0,0,1179,51,71,51,33,33,5,0,26,82,10,82,9,1,0,0
32,30.0,78.75,14,53,6,53,6,0,0,0,62,74,18,74,17,1,0,0,638,50,72,50,50,22,0,0,16,84,8,84,8,0,0,0
33,30.0,79.0,17,49,10,49,10,0,0,0,39,71,21,71,21,0,0,0,440,61,61,61,49,12,0,0,7,87,5,87,5,0,0,0
34,30.0,79.25,33,42,17,42,17,0,0,0,55,64,28,64,28,0,0,0,390,70,52,70,40,12,0,0,6,88,4,88,4,0,0,0
35,30.0,79.5,104,35,24,35,22,2,0,0,168,52,40,52,36,4,0,0,385,74,48,74,36,11,1,0,8,87,5,87,5,0,0,0
36,30.0,79.75,180,36,23,36,18,5,0,0,330,53,39,53,28,10,1,0,422,64,58,64,46,11,1,0,11,86,6,86,6,0,0,0
37,30.0,80.0,206,37,22,37,15,7,0,0,420,54,38,54,25,12,1,0,591,49,73,49,51,22,0,0,12,87,5,87,5,0,0,0
38,30.0,80.25,205,37,22,37,15,7,0,0,426,54,38,54,25,12,1,0,1701,40,82,40,38,35,7,2,17,87,5,87,5,0,0,0
39,30.0,80.5,206,37,22,37,15,7,0,0,429,54,38,54,25,12,1,0,2106,44,78,44,31,36,9,2,19,87,5,87,5,0,0,0
40,30.25,78.0,37,49,10,49,9,1,0,0,126,69,23,69,20,3,0,0,1693,32,90,32,39,44,7,0,41,84,8,84,7,1,0,0
41,30.25,78.25,72,50,9,50,6,3,0,0,172,69,23,69,18,4,1,0,1409,41,81,41,37,37,7,0,23,83,9,83,9,0,0,0
42,30.25,78.5,86,50,9,50,6,3,0,0,167,70,22,70,17,5,0,0,1269,50,72,50,34,32,6,0,26,83,9,83,9,0,0,0
43,30.25,78.75,93,49,10,49,7,3,0,0,130,70,22,70,18,4,0,0,784,47,75,47,47,28,0,0,21,82,10,82,10,0,0,0
44,30.25,79.0,70,49,10,49,9,1,0,0,85,69,23,69,21,2,0,0,480,52,70,52,56,14,0,0,11,86,6,86,6,0,0,0
45,30.25,79.25,64,41,18,41,16,2,0,0,74,65,27,65,27,0,0,0,373,74,48,74,37,10,1,0,8,87,5,87,5,0,0,0
46,30.25,79.5,119,36,23,36,19,4,0,0,129,55,37,55,35,2,0,0,358,78,44,78,33,10,1,0,7,88,4,88,4,0,0,0
47,30.25,79.75,184,37,22,37,17,5,0,0,315,52,40,52,29,11,0,0,359,78,44,78,33,10,1,0,9,87,5,87,5,0,0,0
48,30.25,80.0,206,37,22,37,15,7,0,0,418,54,38,54,25,12,1,0,361,78,44,78,33,10,1,0,9,88,4,88,4,0,0,0
49,30.25,80.25,207,37,22,37,15,7,0,0,426,54,38,54,25,12,1,0,365,78,44,78,33,10,1,0,9,89,3,89,3,0,0,0
50,30.25,80.5,207,37,22,37,15,7,0,0,430,54,38,54,25,12,1,0,1247,40,82,40,44,36,1,1,9,89,3,89,3,0,0,0
51,30.25,80.75,208,37,22,37,15,7,0,0,432,54,38,54,25,12,1,0,1682,40,82,40,38,35,7,2,21,87,5,87,5,0,0,0
52,30.25,81.0,208,37,22,37,15,7,0,0,438,53,39,53,26,12,1,0,1897,44,78,44,31,37,8,2,48,87,5,87,3,2,0,0
53,30.5,78.0,93,46,13,46,10,3,0,0,178,55,37,55,34,3,0,0,1523,32,90,32,37,50,3,0,31,84,8,84,8,0,0,0
54,30.5,78.25,126,50,9,50,5,3,1,0,186,70,22,70,17,4,1,0,1390,28,94,28,47,45,2,0,19,85,7,85,7,0,0,0
55,30.5,78.5,117,50,9,50,6,2,1,0,181,64,28,64,23,4,1,0,1172,23,99,23,59,38,2,0,22,84,8,84,8,0,0,0
56,30.5,78.75,113,49,10,49,7,2,1,0,154,64,28,64,24,4,0,0,794,28,94,28,64,30,0,0,22,82,10,82,10,0,0,0
57,30.5,79.0,97,49,10,49,7,3,0,0,98,72,20,72,18,2,0,0,460,43,79,43,67,12,0,0,17,84,8,84,8,0,0,0
58,30.5,79.25,103,43,16,43,14,2,0,0,77,71,21,71,20,1,0,0,359,78,44,78,33,10,1,0,12,86,6,86,6,0,0,0
59,30.5,79.5,124,43,16,43,12,4,0,0,79,65,27,65,26,1,0,0,358,78,44,78,33,10,1,0,9,87,5,87,5,0,0,0
60,30.5,79.75,158,37,22,37,18,4,0,0,165,53,39,53,34,5,0,0,358,78,44,78,33,10,1,0,8,88,4,88,4,0,0,0
61,30.5,80.0,194,37,22,37,17,5,0,0,360,53,39,53,26,12,1,0,359,78,44,78,33,10,1,0,8,89,3,89,3,0,0,0
62,30.5,80.25,204,37,22,37,16,6,0,0,405,53,39,53,26,12,1,0,362,78,44,78,33,10,1,0,9,89,3,89,3,0,0,0
63,30.75,77.75,133,46,13,46,9,4,0,0,277,57,35,57,23,12,0,0,1016,46,76,46,31,45,0,0,17,89,3,89,3,0,0,0
64,30.75,78.0,134,44,15,44,11,4,0,0,190,54,38,54,34,4,0,0,923,24,98,24,64,32,2,0,20,81,11,81,11,0,0,0
65,30.75,78.25,134,49,10,49,6,3,1,0,177,60,32,60,28,4,0,0,939,24,98,24,68,28,2,0,22,80,12,80,12,0,0,0
66,30.75,78.5,121,49,10,49,7,2,1,0,184,61,31,61,26,5,0,0,912,24,98,24,68,28,2,0,22,79,13,79,13,0,0,0
67,30.75,78.75,110,48,11,48,8,2,1,0,149,64,28,64,25,3,0,0,795,27,95,27,73,21,1,0,18,82,10,82,10,0,0,0
68,30.75,79.0,106,49,10,49,7,2,1,0,106,71,21,71,18,3,0,0,396,36,86,36,80,6,0,0,17,83,9,83,9,0,0,0
69,30.75,79.25,122,43,16,43,13,2,1,0,91,72,20,72,18,2,0,0,352,70,52,70,42,9,1,0,15,86,6,86,6,0,0,0
70,30.75,79.5,146,39,20,39,16,4,0,0,90,65,27,65,26,1,0,0,357,78,44,78,33,10,1,0,10,86,6,86,6,0,0,0
71,30.75,79.75,155,37,22,37,18,4,0,0,134,55,37,55,35,2,0,0,359,78,44,78,33,10,1,0,9,87,5,87,5,0,0,0
72,30.75,80.0,183,37,22,37,17,5,0,0,297,52,40,52,29,11,0,0,360,78,44,78,33,10,1,0,9,89,3,89,3,0,0,0
73,31.0,78.0,30,45,14,45,14,0,0,0,186,54,38,54,33,5,0,0,686,35,87,35,69,16,2,0,23,84,8,84,8,0,0,0
74,31.0,78.25,71,43,16,43,14,2,0,0,165,61,31,61,27,4,0,0,759,28,94,28,75,17,2,0,22,81,11,81,11,0,0,0
75,31.0,78.5,90,45,14,45,11,3,0,0,180,60,32,60,28,4,0,0,762,29,93,29,72,19,2,0,22,78,14,78,14,0,0,0
76,31.0,78.75,100,45,14,45,11,2,1,0,150,61,31,61,28,3,0,0,676,32,90,32,74,16,0,0,20,79,13,79,13,0,0,0
77,31.0,79.0,112,49,10,49,7,2,1,0,107,70,22,70,20,2,0,0,522,55,67,55,52,15,0,0,20,80,12,80,12,0,0,0
78,31.0,79.25,131,43,16,43,13,2,1,0,99,73,19,73,17,2,0,0,327,68,54,68,47,6,1,0,20,80,12,80,12,0,0,0
79,31.0,79.5,148,39,20,39,16,4,0,0,113,67,25,67,23,2,0,0,356,79,43,79,32,10,1,0,18,86,6,86,6,0,0,0
80,31.0,79.75,148,38,21,38,17,4,0,0,113,59,33,59,31,2,0,0,357,78,44,78,33,10,1,0,11,87,5,87,5,0,0,0
81,31.25,78.25,60,43,16,43,14,2,0,0,191,55,37,55,32,5,0,0,689,31,91,31,75,14,2,0,22,83,9,83,9,0,0,0
82,31.25,79.0,94,48,11,48,8,2,1,0,110,69,23,69,21,2,0,0,544,57,65,57,49,16,0,0,22,80,12,80,12,0,0,0
