FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
38,30.0,80.25,7,57,2,57,2,0,0,0,125,77,15,77,9,6,0,0,948,44,78,44,50,24,4,0,223,83,9,83,3,4,2,0
39,30.0,80.5,6,57,2,57,2,0,0,0,124,77,15,77,9,6,0,0,998,43,79,43,52,23,4,0,240,83,9,83,3,4,2,0
40,30.25,78.0,45,54,5,54,3,2,0,0,98,75,17,75,14,3,0,0,1309,52,70,52,32,32,5,1,153,85,7,85,4,2,0,1
41,30.25,78.25,46,55,4,55,2,2,0,0,132,71,21,71,17,4,0,0,392,73,49,73,36,12,1,0,101,84,8,84,7,0,1,0
42,30.25,78.5,45,55,4,55,2,2,0,0,128,71,21,71,17,4,0,0,365,82,40,82,27,12,1,0,77,86,6,86,4,1,1,0
43,30.25,78.75,46,55,4,55,2,2,0,0,126,71,21,71,17,4,0,0,439,76,46,76,29,17,0,0,36,86,6,86,4,2,0,0
44,30.25,79.0,44,55,4,55,2,2,0,0,133,68,24,68,20,4,0,0,437,58,64,58,47,17,0,0,36,85,7,85,5,2,0,0
45,30.25,79.25,35,55,4,55,3,1,0,0,133,68,24,68,20,4,0,0,527,52,70,52,53,17,0,0,52,84,8,84,6,2,0,0
46,30.25,79.5,26,57,2,57,1,1,0,0,131,70,22,70,16,6,0,0,639,52,70,52,48,21,1,0,64,82,10,82,8,2,0,0
47,30.25,79.75,15,57,2,57,1,1,0,0,121,75,17,75,11,6,0,0,767,50,72,50,48,22,2,0,100,82,10,82,7,3,0,0
48,30.25,80.0,14,57,2,57,2,0,0,0,123,75,17,75,11,6,0,0,859,52,70,52,42,25,3,0,148,83,9,83,6,2,1,0
49,30.25,80.25,6,57,2,57,2,0,0,0,126,77,15,77,9,6,0,0,866,53,69,53,42,24,3,0,174,83,9,83,5,2,2,0
50,30.25,80.5,6,57,2,57,2,0,0,0,126,77,15,77,9,6,0,0,857,53,69,53,42,24,3,0,187,83,9,83,5,2,2,0
51,30.25,80.75,6,57,2,57,2,0,0,0,124,77,15,77,9,6,0,0,850,56,66,56,38,24,4,0,191,84,8,84,3,3,2,0
52,30.25,81.0,6,57,2,57,2,0,0,0,112,79,13,79,8,5,0,0,1109,45,77,45,49,23,4,1,276,83,9,83,3,3,3,0
53,30.5,78.0,46,54,5,54,3,2,0,0,101,74,18,74,15,3,0,0,1180,50,72,50,39,28,5,0,171,82,10,82,7,2,0,1
54,30.5,78.25,46,55,4,55,2,2,0,0,134,71,21,71,17,4,0,0,460,66,56,66,39,16,1,0,100,84,8,84,6,1,1,0
55,30.5,78.5,47,55,4,55,2,2,0,0,129,71,21,71,17,4,0,0,452,73,49,73,32,16,1,0,87,86,6,86,5,0,1,0
56,30.5,78.75,47,55,4,55,2,2,0,0,129,71,21,71,17,4,0,0,439,71,51,71,32,19,0,0,50,86,6,86,4,2,0,0
57,30.5,79.0,46,55,4,55,2,2,0,0,133,70,22,70,18,4,0,0,487,57,65,57,45,20,0,0,45,84,8,84,6,2,0,0
58,30.5,79.25,45,55,4,55,2,2,0,0,137,68,24,68,20,4,0,0,559,58,64,58,43,20,1,0,53,84,8,84,5,3,0,0
59,30.5,79.5,36,55,4,55,3,1,0,0,137,71,21,71,16,5,0,0,587,59,63,59,41,21,1,0,54,84,8,84,5,3,0,0
60,30.5,79.75,32,57,2,57,1,1,0,0,137,72,20,72,14,6,0,0,668,52,70,52,47,22,1,0,72,83,9,83,6,3,0,0
61,30.5,80.0,23,57,2,57,1,1,0,0,131,71,21,71,15,6,0,0,775,55,67,55,40,25,2,0,104,83,9,83,6,3,0,0
62,30.5,80.25,15,57,2,57,1,1,0,0,128,74,18,74,12,6,0,0,834,55,67,55,39,26,2,0,159,84,8,84,4,2,2,0
63,30.75,77.75,19,55,4,55,4,0,0,0,78,75,17,75,14,3,0,0,486,67,55,67,42,13,0,0,54,83,9,83,7,2,0,0
64,30.75,78.0,13,54,5,54,5,0,0,0,51,76,16,76,16,0,0,0,756,61,61,61,33,27,1,0,59,82,10,82,7,3,0,0
65,30.75,78.25,37,55,4,55,2,2,0,0,101,72,20,72,17,3,0,0,1393,67,55,67,15,34,4,2,64,87,5,87,3,2,0,0
66,30.75,78.5,40,55,4,55,2,2,0,0,108,72,20,72,16,4,0,0,1003,65,57,65,22,30,5,0,77,86,6,86,4,2,0,0
67,30.75,78.75,42,55,4,55,2,2,0,0,112,72,20,72,16,4,0,0,699,61,61,61,34,27,0,0,69,86,6,86,4,2,0,0
68,30.75,79.0,44,55,4,55,2,2,0,0,121,72,20,72,16,4,0,0,572,52,70,52,50,20,0,0,51,84,8,84,6,2,0,0
69,30.75,79.25,45,55,4,55,2,2,0,0,129,71,21,71,17,4,0,0,556,57,65,57,44,20,1,0,51,85,7,85,5,2,0,0
70,30.75,79.5,46,55,4,55,2,2,0,0,136,68,24,68,20,4,0,0,579,58,64,58,42,21,1,0,53,84,8,84,5,3,0,0
71,30.75,79.75,32,57,2,57,1,1,0,0,137,72,20,72,14,6,0,0,637,56,66,56,43,22,1,0,63,83,9,83,6,3,0,0
72,30.75,80.0,27,57,2,57,1,1,0,0,135,71,21,71,15,6,0,0,722,56,66,56,41,24,1,0,86,81,11,81,8,3,0,0
73,31.0,78.0,1,58,1,58,1,0,0,0,8,86,6,86,6,0,0,0,224,63,59,63,56,3,0,0,12,86,6,86,6,0,0,0
74,31.0,78.25,8,56,3,56,3,0,0,0,17,80,12,80,12,0,0,0,677,55,67,55,40,27,0,0,31,86,6,86,5,1,0,0
75,31.0,78.5,20,55,4,55,3,1,0,0,55,73,19,73,18,1,0,0,760,54,68,54,38,28,2,0,55,86,6,86,5,1,0,0
76,31.0,78.75,28,55,4,55,3,1,0,0,75,72,20,72,18,2,0,0,785,51,71,51,41,29,1,0,56,85,7,85,6,1,0,0
77,31.0,79.0,38,55,4,55,2,2,0,0,101,72,20,72,17,3,0,0,661,52,70,52,42,28,0,0,55,84,8,84,6,2,0,0
78,31.0,79.25,43,55,4,55,2,2,0,0,118,72,20,72,16,4,0,0,570,54,68,54,46,21,1,0,50,85,7,85,5,2,0,0
79,31.0,79.5,48,55,4,55,2,2,0,0,132,72,20,72,16,4,0,0,586,58,64,58,43,20,1,0,53,84,8,84,5,3,0,0
80,31.0,79.75,40,55,4,55,3,1,0,0,133,68,24,68,20,4,0,0,622,59,63,59,40,22,1,0,56,83,9,83,6,3,0,0
81,31.25,78.25,3,58,1,58,1,0,0,0,11,83,9,83,9,0,0,0,445,56,66,56,54,12,0,0,26,84,8,84,8,0,0,0
82,31.25,79.0,20,55,4,55,3,1,0,0,53,73,19,73,18,1,0,0,690,47,75,47,48,27,0,0,47,83,9,83,7,2,0,0
