FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
33,30.0,79.0,91,49,10,49,7,3,0,0,156,64,28,64,23,5,0,0,663,53,69,53,44,25,0,0,80,84,8,84,5,3,0,0
34,30.0,79.25,112,48,11,48,7,4,0,0,145,59,33,59,30,3,0,0,781,50,72,50,44,26,2,0,76,84,8,84,5,3,0,0
35,30.0,79.5,123,47,12,47,7,5,0,0,107,68,24,68,21,3,0,0,746,59,63,59,43,17,2,1,87,83,9,83,7,2,0,0
36,30.0,79.75,135,43,16,43,12,4,0,0,151,57,35,57,31,4,0,0,903,26,96,26,68,25,3,0,97,82,10,82,6,4,0,0
37,30.0,80.0,139,44,15,44,9,6,0,0,201,64,28,64,23,5,0,0,1203,26,96,26,58,34,4,0,75,82,10,82,7,3,0,0
38,30.0,80.25,140,42,17,42,11,6,0,0,198,60,32,60,27,5,0,0,1140,24,98,24,60,35,3,0,83,81,11,81,8,3,0,0
39,30.0,80.5,140,42,17,42,12,5,0,0,193,59,33,59,27,6,0,0,1074,23,99,23,64,32,3,0,94,80,12,80,9,3,0,0
40,30.25,78.0,212,46,13,46,4,9,0,0,133,66,26,66,22,4,0,0,1215,46,76,46,34,38,3,1,84,82,10,82,8,2,0,0
41,30.25,78.25,185,46,13,46,7,5,1,0,209,66,26,66,20,6,0,0,693,68,54,68,33,18,3,0,32,85,7,85,6,1,0,0
42,30.25,78.5,155,49,10,49,5,4,1,0,132,71,21,71,17,4,0,0,452,75,47,75,30,17,0,0,30,88,4,88,3,1,0,0
43,30.25,78.75,101,50,9,50,6,3,0,0,198,68,24,68,17,7,0,0,771,66,56,66,28,26,2,0,87,84,8,84,5,2,1,0
44,30.25,79.0,79,50,9,50,6,3,0,0,185,64,28,64,22,6,0,0,742,50,72,50,49,23,0,0,112,83,9,83,5,3,1,0
45,30.25,79.25,100,48,11,48,8,3,0,0,187,58,34,58,27,7,0,0,911,44,78,44,43,35,0,0,101,83,9,83,6,3,0,0
46,30.25,79.5,120,43,16,43,12,4,0,0,194,58,34,58,26,8,0,0,879,44,78,44,47,29,2,0,87,83,9,83,6,3,0,0
47,30.25,79.75,135,42,17,42,12,5,0,0,193,55,37,55,32,5,0,0,1037,18,104,18,69,33,2,0,84,79,13,79,10,3,0,0
48,30.25,80.0,139,44,15,44,9,6,0,0,203,62,30,62,25,5,0,0,1170,24,98,24,60,36,2,0,79,80,12,80,9,3,0,0
49,30.25,80.25,140,43,16,43,10,6,0,0,205,59,33,59,28,5,0,0,1151,23,99,23,61,36,2,0,81,80,12,80,9,3,0,0
50,30.25,80.5,141,42,17,42,11,6,0,0,202,59,33,59,28,5,0,0,1147,24,98,24,59,37,2,0,83,81,11,81,8,3,0,0
51,30.25,80.75,141,42,17,42,11,6,0,0,208,59,33,59,28,5,0,0,1163,24,98,24,59,37,2,0,81,82,10,82,7,3,0,0
52,30.25,81.0,139,44,15,44,9,6,0,0,211,62,30,62,24,6,0,0,1195,25,97,25,58,36,3,0,76,83,9,83,6,3,0,0
53,30.5,78.0,197,46,13,46,6,7,0,0,147,68,24,68,19,5,0,0,1007,47,75,47,42,29,4,0,49,82,10,82,8,2,0,0
54,30.5,78.25,186,45,14,45,8,5,1,0,256,60,32,60,26,6,0,0,788,56,66,56,45,19,2,0,46,83,9,83,6,3,0,0
55,30.5,78.5,166,47,12,47,6,5,1,0,212,63,29,63,23,6,0,0,644,56,66,56,45,20,1,0,46,83,9,83,8,1,0,0
56,30.5,78.75,120,47,12,47,8,4,0,0,202,63,29,63,22,7,0,0,763,50,72,50,42,30,0,0,69,83,9,83,8,1,0,0
57,30.5,79.0,97,47,12,47,9,3,0,0,201,56,36,56,31,5,0,0,919,44,78,44,43,34,1,0,109,81,11,81,8,2,1,0
58,30.5,79.25,126,44,15,44,12,3,0,0,223,55,37,55,27,10,0,0,1055,43,79,43,42,35,2,0,105,84,8,84,5,3,0,0
59,30.5,79.5,153,43,16,43,11,5,0,0,262,60,32,60,20,12,0,0,900,45,77,45,43,31,3,0,87,84,8,84,5,3,0,0
60,30.5,79.75,146,41,18,41,13,5,0,0,231,54,38,54,27,11,0,0,1022,23,99,23,62,36,1,0,84,81,11,81,8,3,0,0
61,30.5,80.0,141,42,17,42,11,6,0,0,217,59,33,59,23,10,0,0,1136,18,104,18,64,38,2,0,78,80,12,80,9,3,0,0
62,30.5,80.25,144,43,16,43,10,6,0,0,213,58,34,58,26,8,0,0,1146,22,100,22,61,37,2,0,77,79,13,79,10,3,0,0
63,30.75,77.75,159,46,13,46,6,7,0,0,188,57,35,57,30,5,0,0,489,61,61,61,37,24,0,0,34,86,6,86,5,1,0,0
64,30.75,78.0,159,48,11,48,4,7,0,0,201,60,32,60,27,5,0,0,599,53,69,53,44,25,0,0,50,85,7,85,5,2,0,0
65,30.75,78.25,141,48,11,48,6,5,0,0,249,62,30,62,21,9,0,0,1299,55,67,55,29,30,8,0,113,85,7,85,4,2,1,0
66,30.75,78.5,136,47,12,47,6,6,0,0,231,62,30,62,20,10,0,0,862,52,70,52,37,33,0,0,59,84,8,84,6,2,0,0
67,30.75,78.75,141,47,12,47,6,6,0,0,238,64,28,64,19,9,0,0,905,51,71,51,36,35,0,0,55,84,8,84,6,2,0,0
68,30.75,79.0,138,42,17,42,12,5,0,0,237,58,34,58,25,9,0,0,935,38,84,38,49,35,0,0,75,82,10,82,7,3,0,0
69,30.75,79.25,138,44,15,44,11,4,0,0,243,56,36,56,26,10,0,0,940,37,85,37,50,33,2,0,95,84,8,84,5,3,0,0
70,30.75,79.5,144,43,16,43,12,4,0,0,246,60,32,60,21,11,0,0,911,46,76,46,40,33,3,0,94,84,8,84,4,4,0,0
71,30.75,79.75,144,42,17,42,12,5,0,0,240,52,40,52,29,11,0,0,999,28,94,28,60,33,1,0,88,81,11,81,8,3,0,0
72,30.75,80.0,145,41,18,41,12,6,0,0,227,56,36,56,26,10,0,0,1090,18,104,18,64,39,1,0,82,79,13,79,10,3,0,0
73,31.0,78.0,148,43,16,43,8,8,0,0,240,53,39,53,30,9,0,0,582,52,70,52,42,28,0,0,57,83,9,83,6,3,0,0
74,31.0,78.25,138,48,11,48,5,6,0,0,243,61,31,61,20,11,0,0,1138,54,68,54,31,34,3,0,95,84,8,84,5,3,0,0
75,31.0,78.5,143,47,12,47,6,6,0,0,239,62,30,62,21,9,0,0,988,51,71,51,34,37,0,0,68,84,8,84,5,3,0,0
76,31.0,78.75,144,47,12,47,6,6,0,0,243,62,30,62,20,10,0,0,960,51,71,51,34,37,0,0,62,84,8,84,6,2,0,0
77,31.0,79.0,145,42,17,42,12,5,0,0,240,58,34,58,24,10,0,0,947,39,83,39,48,35,0,0,70,82,10,82,8,2,0,0
78,31.0,79.25,140,42,17,42,12,5,0,0,242,55,37,55,28,9,0,0,951,36,86,36,50,34,2,0,88,82,10,82,7,3,0,0
79,31.0,79.5,141,44,15,44,11,4,0,0,246,56,36,56,25,11,0,0,946,37,85,37,50,33,2,0,94,84,8,84,5,3,0,0
80,31.0,79.75,148,43,16,43,11,5,0,0,249,54,38,54,28,10,0,0,978,32,90,32,57,31,2,0,91,83,9,83,6,3,0,0
81,31.25,78.25,198,35,24,35,15,9,0,0,263,52,40,52,30,10,0,0,357,52,70,52,60,10,0,0,54,82,10,82,7,3,0,0
82,31.25,79.0,146,43,16,43,10,6,0,0,240,60,32,60,23,9,0,0,901,42,80,42,43,37,0,0,62,82,10,82,8,2,0,0
