FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
12,29.5,79.0,35,52,7,52,6,1,0,0,66,72,20,72,20,0,0,0,1067,48,74,48,39,30,5,0,2,91,1,91,1,0,0,0
13,29.5,79.25,56,51,8,51,6,2,0,0,222,67,25,67,18,7,0,0,1504,36,86,36,50,27,7,2,7,91,1,91,1,0,0,0
14,29.5,79.5,40,54,5,54,3,2,0,0,215,62,30,62,21,9,0,0,1031,45,77,45,49,23,4,1,7,91,1,91,1,0,0,0
15,29.5,79.75,34,54,5,54,3,2,0,0,169,55,37,55,33,4,0,0,799,48,74,48,42,31,1,0,8,90,2,90,2,0,0,0
16,29.5,80.0,29,55,4,55,3,1,0,0,231,53,39,53,33,6,0,0,916,48,74,48,42,31,1,0,12,90,2,90,1,1,0,0
17,29.5,80.25,33,53,6,53,5,1,0,0,254,45,47,45,39,8,0,0,1394,29,93,29,38,54,1,0,26,88,4,88,3,1,0,0
18,29.75,78.0,32,53,6,53,5,1,0,0,100,70,22,70,19,3,0,0,856,52,70,52,47,19,4,0,10,91,1,91,0,1,0,0
19,29.75,78.25,43,54,5,54,3,2,0,0,22,81,11,81,11,0,0,0,877,59,63,59,43,17,2,1,7,90,2,90,2,0,0,0
20,29.75,78.5,53,51,8,51,6,2,0,0,43,81,11,81,10,1,0,0,854,64,58,64,28,28,1,1,9,90,2,90,2,0,0,0
21,29.75,78.75,29,52,7,52,5,2,0,0,61,79,13,79,11,2,0,0,889,50,72,50,41,29,1,1,6,90,2,90,2,0,0,0
22,29.75,79.0,32,55,4,55,3,1,0,0,136,76,16,76,11,5,0,0,1103,39,83,39,48,31,4,0,6,91,1,91,1,0,0,0
23,29.75,79.25,36,56,3,56,1,2,0,0,116,78,14,78,10,4,0,0,898,53,69,53,42,24,3,0,6,91,1,91,1,0,0,0
24,29.75,79.5,18,54,5,54,4,1,0,0,151,63,29,63,26,3,0,0,880,44,78,44,52,22,4,0,5,91,1,91,1,0,0,0
25,29.75,79.75,20,54,5,54,5,0,0,0,151,57,35,57,31,4,0,0,951,40,82,40,42,38,2,0,5,90,2,90,2,0,0,0
26,29.75,80.0,23,53,6,53,5,1,0,0,215,56,36,56,28,8,0,0,1288,41,81,41,35,42,3,1,10,91,1,91,0,1,0,0
27,29.75,80.25,43,53,6,53,4,2,0,0,304,47,45,47,33,12,0,0,1998,27,95,27,37,48,10,0,53,88,4,88,2,2,0,0
28,30.0,77.75,32,53,6,53,4,2,0,0,81,69,23,69,21,2,0,0,978,55,67,55,40,23,4,0,14,91,1,91,0,1,0,0
29,30.0,78.0,31,50,9,50,9,0,0,0,146,67,25,67,22,3,0,0,1213,47,75,47,49,18,6,2,11,90,2,90,1,1,0,0
30,30.0,78.25,56,48,11,48,9,2,0,0,296,55,37,55,26,11,0,0,1182,43,79,43,45,27,7,0,29,88,4,88,3,1,0,0
31,30.0,78.5,53,49,10,49,7,3,0,0,127,73,19,73,15,4,0,0,829,57,65,57,34,30,1,0,16,88,4,88,3,1,0,0
32,30.0,78.75,35,52,7,52,6,1,0,0,159,63,29,63,24,5,0,0,880,64,58,64,30,27,1,0,18,89,3,89,2,1,0,0
33,30.0,79.0,28,54,5,54,4,1,0,0,170,62,30,62,24,6,0,0,1247,42,80,42,43,34,3,0,11,89,3,89,3,0,0,0
34,30.0,79.25,31,54,5,54,4,1,0,0,157,66,26,66,20,6,0,0,1244,38,84,38,47,34,3,0,7,90,2,90,2,0,0,0
35,30.0,79.5,14,55,4,55,4,0,0,0,147,66,26,66,21,5,0,0,1264,39,83,39,45,33,5,0,6,90,2,90,2,0,0,0
36,30.0,79.75,16,54,5,54,5,0,0,0,166,65,27,65,21,5,1,0,1570,32,90,32,47,36,5,2,13,88,4,88,4,0,0,0
37,30.0,80.0,68,48,11,48,9,2,0,0,381,43,49,43,38,11,0,0,1946,22,100,22,35,57,8,0,61,85,7,85,5,2,0,0
38,30.0,80.25,57,50,9,50,7,2,0,0,343,42,50,42,36,14,0,0,2100,23,99,23,34,56,9,0,62,86,6,86,4,2,0,0
39,30.0,80.5,51,52,7,52,5,2,0,0,325,42,50,42,36,14,0,0,2075,23,99,23,39,50,10,0,59,86,6,86,4,2,0,0
40,30.25,78.0,36,48,11,48,11,0,0,0,144,73,19,73,13,6,0,0,1796,38,84,38,53,19,7,5,19,90,2,90,1,1,0,0
41,30.25,78.25,67,44,15,44,13,2,0,0,464,54,38,54,24,12,2,0,1335,45,77,45,42,27,8,0,45,88,4,88,2,2,0,0
42,30.25,78.5,46,50,9,50,8,1,0,0,155,67,25,67,21,4,0,0,807,66,56,66,32,23,1,0,18,88,4,88,3,1,0,0
43,30.25,78.75,29,51,8,51,8,0,0,0,213,59,33,59,25,8,0,0,1088,59,63,59,27,34,2,0,26,88,4,88,3,1,0,0
44,30.25,79.0,34,52,7,52,6,1,0,0,245,58,34,58,24,10,0,0,1283,48,74,48,41,24,9,0,21,89,3,89,2,1,0,0
45,30.25,79.25,48,51,8,51,5,3,0,0,296,57,35,57,25,10,0,0,1327,34,88,34,48,35,5,0,19,87,5,87,4,1,0,0
46,30.25,79.5,38,50,9,50,8,1,0,0,273,53,39,53,28,11,0,0,1257,31,91,31,46,43,2,0,13,88,4,88,3,1,0,0
47,30.25,79.75,44,49,10,49,9,1,0,0,275,45,47,45,39,8,0,0,1589,24,98,24,48,46,4,0,37,85,7,85,5,2,0,0
48,30.25,80.0,70,48,11,48,9,2,0,0,380,43,49,43,38,11,0,0,1976,21,101,21,35,57,9,0,63,85,7,85,5,2,0,0
49,30.25,80.25,65,48,11,48,9,2,0,0,365,42,50,42,39,11,0,0,2010,21,101,21,29,63,9,0,62,85,7,85,5,2,0,0
50,30.25,80.5,57,49,10,49,9,1,0,0,345,41,51,41,39,12,0,0,2006,23,99,23,34,60,5,0,60,86,6,86,4,2,0,0
51,30.25,80.75,56,50,9,50,7,2,0,0,342,41,51,41,38,13,0,0,2063,23,99,23,34,58,7,0,61,86,6,86,4,2,0,0
52,30.25,81.0,53,52,7,52,5,2,0,0,344,42,50,42,36,14,0,0,2147,23,99,23,38,49,12,0,64,86,6,86,4,2,0,0
53,30.5,78.0,62,43,16,43,15,1,0,0,190,67,25,67,19,6,0,0,1751,30,92,30,47,37,6,2,20,90,2,90,1,1,0,0
54,30.5,78.25,97,46,13,46,9,4,0,0,221,61,31,61,24,7,0,0,918,45,77,45,48,26,3,0,38,88,4,88,3,1,0,0
55,30.5,78.5,64,47,12,47,10,2,0,0,95,65,27,65,26,1,0,0,698,50,72,50,50,21,1,0,33,88,4,88,3,1,0,0
56,30.5,78.75,50,50,9,50,7,2,0,0,347,55,37,55,25,12,0,0,1505,39,83,39,38,41,3,1,32,89,3,89,1,2,0,0
57,30.5,79.0,55,50,9,50,7,2,0,0,386,54,38,54,25,13,0,0,1723,33,89,33,37,43,8,1,34,87,5,87,3,2,0,0
58,30.5,79.25,56,50,9,50,7,2,0,0,323,55,37,55,26,11,0,0,1204,29,93,29,51,40,2,0,18,86,6,86,5,1,0,0
59,30.5,79.5,53,50,9,50,7,2,0,0,309,53,39,53,31,7,1,0,888,30,92,30,55,37,0,0,22,86,6,86,5,1,0,0
60,30.5,79.75,56,48,11,48,9,2,0,0,339,43,49,43,39,10,0,0,1273,20,102,20,51,51,0,0,33,84,8,84,6,2,0,0
61,30.5,80.0,62,47,12,47,10,2,0,0,345,40,52,40,44,8,0,0,1625,18,104,18,42,57,5,0,47,85,7,85,5,2,0,0
62,30.5,80.25,63,48,11,48,9,2,0,0,354,42,50,42,39,11,0,0,1991,20,102,20,32,63,7,0,59,85,7,85,5,2,0,0
63,30.75,77.75,90,43,16,43,12,4,0,0,216,67,25,67,17,8,0,0,817,42,80,42,51,29,0,0,34,89,3,89,1,2,0,0
64,30.75,78.0,83,43,16,43,13,3,0,0,265,62,30,62,20,10,0,0,983,36,86,36,46,39,1,0,35,89,3,89,1,2,0,0
65,30.75,78.25,60,44,15,44,13,2,0,0,383,59,33,59,21,11,1,0,1225,47,75,47,38,34,3,0,42,88,4,88,3,1,0,0
66,30.75,78.5,73,43,16,43,14,2,0,0,237,61,31,61,23,8,0,0,784,45,77,45,47,30,0,0,36,88,4,88,3,1,0,0
67,30.75,78.75,81,43,16,43,14,2,0,0,307,51,41,51,30,11,0,0,1065,37,85,37,45,39,1,0,45,89,3,89,1,2,0,0
68,30.75,79.0,71,43,16,43,14,2,0,0,336,48,44,48,33,11,0,0,1465,27,95,27,46,46,3,0,38,87,5,87,3,2,0,0
69,30.75,79.25,58,50,9,50,6,3,0,0,321,49,43,49,34,8,1,0,1164,25,97,25,56,41,0,0,26,85,7,85,6,1,0,0
70,30.75,79.5,57,50,9,50,7,2,0,0,320,49,43,49,34,8,1,0,1022,28,94,28,55,39,0,0,23,86,6,86,5,1,0,0
71,30.75,79.75,60,49,10,49,8,2,0,0,319,48,44,48,35,9,0,0,1182,16,106,16,64,42,0,0,28,84,8,84,7,1,0,0
72,30.75,80.0,62,48,11,48,9,2,0,0,358,44,48,44,39,9,0,0,1495,20,102,20,44,57,1,0,43,86,6,86,4,2,0,0
73,31.0,78.0,92,41,18,41,16,2,0,0,257,59,33,59,25,8,0,0,680,41,81,41,56,25,0,0,38,88,4,88,2,2,0,0
74,31.0,78.25,69,43,16,43,14,2,0,0,294,58,34,58,25,9,0,0,926,40,82,40,45,37,0,0,40,88,4,88,3,1,0,0
75,31.0,78.5,75,43,16,43,14,2,0,0,281,59,33,59,25,8,0,0,919,42,80,42,45,34,1,0,44,87,5,87,4,1,0,0
76,31.0,78.75,79,43,16,43,14,2,0,0,313,51,41,51,29,12,0,0,1059,38,84,38,44,39,1,0,44,88,4,88,2,2,0,0
77,31.0,79.0,77,43,16,43,14,2,0,0,324,47,45,47,36,9,0,0,1231,26,96,26,52,43,1,0,41,87,5,87,3,2,0,0
78,31.0,79.25,58,50,9,50,6,3,0,0,329,50,42,50,34,7,1,0,1273,27,95,27,50,43,2,0,26,86,6,86,5,1,0,0
79,31.0,79.5,56,50,9,50,7,2,0,0,324,50,42,50,33,8,1,0,1160,26,96,26,55,41,0,0,26,85,7,85,6,1,0,0
80,31.0,79.75,61,49,10,49,8,2,0,0,318,49,43,49,34,8,1,0,1127,17,105,17,65,40,0,0,27,84,8,84,7,1,0,0
81,31.25,78.25,175,35,24,35,18,6,0,0,247,55,37,55,29,7,1,0,362,49,73,49,64,9,0,0,53,83,9,83,7,2,0,0
82,31.25,79.0,78,43,16,43,14,2,0,0,321,47,45,47,35,10,0,0,1180,28,94,28,51,42,1,0,40,87,5,87,3,2,0,0
