FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
37,30.0,80.0,44,45,14,45,13,1,0,0,710,42,50,42,21,27,2,0,3876,15,107,15,19,58,25,5,44,81,11,81,10,1,0,0
38,30.0,80.25,128,46,13,46,7,6,0,0,479,42,50,42,31,19,0,0,2380,14,108,14,36,60,10,2,16,86,6,86,6,0,0,0
39,30.0,80.5,134,48,11,48,5,6,0,0,437,45,47,45,29,18,0,0,2278,15,107,15,37,58,10,2,15,86,6,86,6,0,0,0
40,30.25,78.0,41,52,7,52,5,2,0,0,43,77,15,77,15,0,0,0,1076,35,87,35,53,31,2,1,0,92,0,92,0,0,0,0
41,30.25,78.25,60,51,8,51,6,2,0,0,19,82,10,82,10,0,0,0,842,44,78,44,49,26,3,0,2,90,2,90,2,0,0,0
42,30.25,78.5,203,45,14,45,6,8,0,0,115,73,19,73,14,5,0,0,1095,48,74,48,39,31,2,2,2,90,2,90,2,0,0,0
43,30.25,78.75,159,46,13,46,5,8,0,0,100,75,17,75,11,6,0,0,1017,39,83,39,53,26,3,1,8,88,4,88,4,0,0,0
44,30.25,79.0,64,46,13,46,9,4,0,0,4,88,4,88,4,0,0,0,673,44,78,44,55,23,0,0,13,88,4,88,4,0,0,0
45,30.25,79.25,80,42,17,42,14,3,0,0,81,61,31,61,31,0,0,0,784,29,93,29,65,28,0,0,17,88,4,88,4,0,0,0
46,30.25,79.5,83,44,15,44,11,4,0,0,203,44,48,44,42,6,0,0,1295,15,107,15,60,46,1,0,23,84,8,84,8,0,0,0
47,30.25,79.75,73,41,18,41,18,0,0,0,509,40,52,40,29,23,0,0,2795,14,108,14,28,68,11,1,35,80,12,80,12,0,0,0
48,30.25,80.0,52,44,15,44,14,1,0,0,687,41,51,41,22,27,2,0,3748,13,109,13,21,60,23,5,44,81,11,81,10,1,0,0
49,30.25,80.25,73,44,15,44,13,2,0,0,628,41,51,41,25,25,1,0,3308,12,110,12,27,61,20,2,34,81,11,81,11,0,0,0
50,30.25,80.5,108,46,13,46,7,6,0,0,518,42,50,42,30,20,0,0,2787,12,110,12,26,70,12,2,25,83,9,83,9,0,0,0
51,30.25,80.75,120,46,13,46,7,6,0,0,498,42,50,42,30,20,0,0,2623,12,110,12,32,64,12,2,23,83,9,83,9,0,0,0
52,30.25,81.0,136,47,12,47,6,6,0,0,470,43,49,43,30,19,0,0,2386,14,108,14,34,61,11,2,16,86,6,86,6,0,0,0
53,30.5,78.0,24,53,6,53,5,1,0,0,25,76,16,76,16,0,0,0,918,36,86,36,53,31,1,1,2,90,2,90,2,0,0,0
54,30.5,78.25,79,48,11,48,7,4,0,0,53,69,23,69,23,0,0,0,1028,41,81,41,53,23,4,1,2,90,2,90,2,0,0,0
55,30.5,78.5,102,48,11,48,6,5,0,0,86,67,25,67,25,0,0,0,988,36,86,36,57,26,2,1,2,90,2,90,2,0,0,0
56,30.5,78.75,120,45,14,45,9,5,0,0,100,62,30,62,28,2,0,0,924,33,89,33,58,28,3,0,11,87,5,87,5,0,0,0
57,30.5,79.0,86,41,18,41,14,4,0,0,93,59,33,59,32,1,0,0,762,34,88,34,62,26,0,0,16,88,4,88,4,0,0,0
58,30.5,79.25,110,45,14,45,8,6,0,0,206,61,31,61,24,7,0,0,777,42,80,42,52,28,0,0,18,88,4,88,4,0,0,0
59,30.5,79.5,109,46,13,46,7,6,0,0,217,55,37,55,29,8,0,0,832,30,92,30,63,29,0,0,18,88,4,88,4,0,0,0
60,30.5,79.75,88,43,16,43,13,3,0,0,359,43,49,43,37,12,0,0,1547,15,107,15,51,54,2,0,23,84,8,84,8,0,0,0
61,30.5,80.0,75,41,18,41,17,1,0,0,557,39,53,39,26,27,0,0,2878,13,109,13,29,66,13,1,36,80,12,80,12,0,0,0
62,30.5,80.25,86,44,15,44,11,4,0,0,592,41,51,41,24,26,1,0,3097,11,111,11,28,65,17,1,32,81,11,81,11,0,0,0
63,30.75,77.75,237,43,16,43,9,6,1,0,139,64,28,64,24,4,0,0,900,41,81,41,53,25,3,0,1,91,1,91,1,0,0,0
64,30.75,78.0,184,42,17,42,9,8,0,0,140,66,26,66,22,4,0,0,769,39,83,39,56,26,1,0,2,90,2,90,2,0,0,0
65,30.75,78.25,172,46,13,46,7,6,0,0,169,72,20,72,13,7,0,0,1260,40,82,40,48,29,2,3,3,89,3,89,3,0,0,0
66,30.75,78.5,188,46,13,46,5,8,0,0,175,64,28,64,22,6,0,0,944,34,88,34,60,25,2,1,3,89,3,89,3,0,0,0
67,30.75,78.75,102,47,12,47,8,4,0,0,121,65,27,65,24,3,0,0,925,32,90,32,58,29,3,0,13,87,5,87,5,0,0,0
68,30.75,79.0,97,44,15,44,11,4,0,0,132,56,36,56,35,1,0,0,779,37,85,37,56,29,0,0,18,88,4,88,4,0,0,0
69,30.75,79.25,108,45,14,45,9,5,0,0,187,59,33,59,27,6,0,0,771,39,83,39,55,28,0,0,18,88,4,88,4,0,0,0
70,30.75,79.5,100,45,14,45,9,5,0,0,233,45,47,45,39,8,0,0,910,22,100,22,68,32,0,0,19,87,5,87,5,0,0,0
71,30.75,79.75,93,44,15,44,11,4,0,0,312,45,47,45,36,11,0,0,1266,17,105,17,61,43,1,0,23,84,8,84,8,0,0,0
72,30.75,80.0,82,42,17,42,15,2,0,0,472,43,49,43,29,20,0,0,2305,14,108,14,30,72,6,0,32,81,11,81,11,0,0,0
73,31.0,78.0,187,41,18,41,9,9,0,0,58,75,17,75,16,1,0,0,395,58,64,58,54,10,0,0,2,90,2,90,2,0,0,0
74,31.0,78.25,181,43,16,43,8,8,0,0,91,71,21,71,19,2,0,0,631,38,84,38,63,21,0,0,5,89,3,89,3,0,0,0
75,31.0,78.5,132,47,12,47,6,6,0,0,137,64,28,64,24,4,0,0,805,35,87,35,61,23,3,0,8,87,5,87,5,0,0,0
76,31.0,78.75,113,47,12,47,7,5,0,0,125,65,27,65,24,3,0,0,830,29,93,29,64,27,2,0,14,87,5,87,5,0,0,0
77,31.0,79.0,114,44,15,44,11,4,0,0,147,53,39,53,37,2,0,0,807,37,85,37,56,29,0,0,17,88,4,88,4,0,0,0
78,31.0,79.25,102,45,14,45,9,5,0,0,167,54,38,54,34,4,0,0,795,35,87,35,58,29,0,0,18,88,4,88,4,0,0,0
79,31.0,79.5,99,45,14,45,9,5,0,0,190,53,39,53,33,6,0,0,908,24,98,24,66,32,0,0,19,87,5,87,5,0,0,0
80,31.0,79.75,97,44,15,44,11,4,0,0,287,45,47,45,36,11,0,0,1103,17,105,17,64,40,1,0,19,86,6,86,6,0,0,0
81,31.25,78.25,158,38,21,38,13,8,0,0,101,62,30,62,29,1,0,0,410,47,75,47,64,11,0,0,20,84,8,84,7,1,0,0
82,31.25,79.0,115,44,15,44,10,5,0,0,154,53,39,53,37,2,0,0,794,31,91,31,64,27,0,0,18,86,6,86,6,0,0,0
