FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
50,30.25,80.5,215,38,21,38,12,9,0,0,295,43,49,43,42,7,0,0,2260,17,105,17,41,51,12,1,3,91,1,91,1,0,0,0
51,30.25,80.75,220,38,21,38,11,10,0,0,298,41,51,41,43,8,0,0,2378,17,105,17,43,48,11,3,2,91,1,91,1,0,0,0
52,30.25,81.0,226,38,21,38,11,10,0,0,300,42,50,42,41,9,0,0,2556,19,103,19,41,47,12,3,2,91,1,91,1,0,0,0
53,30.5,78.0,181,43,16,43,10,6,0,0,302,56,36,56,25,11,0,0,1149,34,88,34,51,33,4,0,48,85,7,85,4,3,0,0
54,30.5,78.25,162,39,20,39,14,6,0,0,267,49,43,49,36,7,0,0,553,50,72,50,59,11,2,0,30,85,7,85,7,0,0,0
55,30.5,78.5,146,42,17,42,11,6,0,0,208,53,39,53,31,8,0,0,379,64,58,64,46,12,0,0,15,84,8,84,8,0,0,0
56,30.5,78.75,167,39,20,39,13,7,0,0,366,47,45,47,29,16,0,0,1180,38,84,38,40,42,2,0,23,87,5,87,4,1,0,0
57,30.5,79.0,165,40,19,40,13,6,0,0,350,49,43,49,31,12,0,0,1369,32,90,32,43,44,3,0,25,87,5,87,5,0,0,0
58,30.5,79.25,158,44,15,44,8,7,0,0,177,63,29,63,22,7,0,0,1030,32,90,32,54,34,2,0,17,85,7,85,7,0,0,0
59,30.5,79.5,190,41,18,41,10,8,0,0,188,62,30,62,22,8,0,0,726,34,88,34,63,25,0,0,33,84,8,84,8,0,0,0
60,30.5,79.75,184,41,18,41,11,7,0,0,229,46,46,46,39,7,0,0,1181,23,99,23,58,39,2,0,20,84,8,84,8,0,0,0
61,30.5,80.0,191,42,17,42,10,7,0,0,274,43,49,43,39,10,0,0,1538,20,102,20,53,42,7,0,13,84,8,84,8,0,0,0
62,30.5,80.25,201,39,20,39,13,7,0,0,300,41,51,41,42,9,0,0,2096,18,104,18,38,55,10,1,4,90,2,90,2,0,0,0
63,30.75,77.75,133,41,18,41,12,6,0,0,302,52,40,52,30,10,0,0,443,59,63,59,49,14,0,0,56,85,7,85,4,3,0,0
64,30.75,78.0,137,41,18,41,12,6,0,0,322,49,43,49,32,11,0,0,619,42,80,42,62,18,0,0,47,85,7,85,5,2,0,0
65,30.75,78.25,170,44,15,44,8,7,0,0,345,54,38,54,27,11,0,0,962,54,68,54,38,27,3,0,48,85,7,85,6,1,0,0
66,30.75,78.5,143,40,19,40,12,7,0,0,256,45,47,45,37,10,0,0,560,46,76,46,56,20,0,0,42,86,6,86,5,1,0,0
67,30.75,78.75,152,40,19,40,13,6,0,0,309,45,47,45,38,9,0,0,830,37,85,37,57,26,2,0,38,86,6,86,5,1,0,0
68,30.75,79.0,158,38,21,38,15,6,0,0,298,45,47,45,36,11,0,0,1103,26,96,26,51,43,2,0,27,85,7,85,6,1,0,0
69,30.75,79.25,174,42,17,42,10,7,0,0,208,53,39,53,30,9,0,0,923,29,93,29,57,36,0,0,26,84,8,84,8,0,0,0
70,30.75,79.5,181,41,18,41,10,8,0,0,204,57,35,57,27,8,0,0,837,31,91,31,58,33,0,0,31,84,8,84,8,0,0,0
71,30.75,79.75,177,41,18,41,11,7,0,0,187,56,36,56,30,6,0,0,946,25,97,25,55,42,0,0,24,84,8,84,8,0,0,0
72,30.75,80.0,189,42,17,42,10,7,0,0,251,46,46,46,37,9,0,0,1363,23,99,23,55,40,4,0,16,84,8,84,8,0,0,0
73,31.0,78.0,134,43,16,43,10,6,0,0,262,50,42,50,34,8,0,0,421,54,68,54,57,11,0,0,74,83,9,83,6,3,0,0
74,31.0,78.25,153,40,19,40,12,7,0,0,293,44,48,44,37,11,0,0,698,42,80,42,57,22,1,0,46,85,7,85,6,1,0,0
75,31.0,78.5,153,40,19,40,12,7,0,0,291,43,49,43,38,11,0,0,695,44,78,44,54,22,2,0,41,86,6,86,5,1,0,0
76,31.0,78.75,153,40,19,40,13,6,0,0,317,42,50,42,41,9,0,0,832,37,85,37,52,31,2,0,40,86,6,86,5,1,0,0
77,31.0,79.0,164,38,21,38,14,7,0,0,300,43,49,43,38,11,0,0,937,25,97,25,60,36,1,0,33,84,8,84,7,1,0,0
78,31.0,79.25,169,41,18,41,11,7,0,0,227,49,43,49,36,7,0,0,1005,29,93,29,53,39,1,0,25,84,8,84,8,0,0,0
79,31.0,79.5,176,41,18,41,10,8,0,0,210,52,40,52,31,9,0,0,919,30,92,30,55,37,0,0,26,84,8,84,8,0,0,0
80,31.0,79.75,180,41,18,41,10,8,0,0,193,57,35,57,28,7,0,0,887,27,95,27,57,38,0,0,25,84,8,84,8,0,0,0
81,31.25,78.25,158,40,19,40,12,7,0,0,197,48,44,48,37,7,0,0,253,61,61,61,58,3,0,0,52,82,10,82,9,1,0,0
82,31.25,79.0,150,38,21,38,15,6,0,0,272,46,46,46,38,8,0,0,883,31,91,31,57,33,1,0,30,85,7,85,6,1,0,0
