FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
26,29.75,80.0,80,48,11,48,8,3,0,0,611,39,53,39,34,17,2,0,2975,14,108,14,27,65,14,2,32,85,7,85,6,1,0,0
27,29.75,80.25,74,50,9,50,7,2,0,0,468,52,40,52,29,9,2,0,2573,20,102,20,42,42,14,4,22,87,5,87,4,1,0,0
28,30.0,77.75,27,54,5,54,4,1,0,0,115,76,16,76,13,3,0,0,1476,32,90,32,53,29,6,2,11,87,5,87,5,0,0,0
29,30.0,78.0,28,54,5,54,4,1,0,0,78,81,11,81,8,3,0,0,1372,51,71,51,44,20,3,4,9,88,4,88,4,0,0,0
30,30.0,78.25,19,54,5,54,4,1,0,0,60,78,14,78,12,2,0,0,1062,38,84,38,51,27,4,2,4,89,3,89,3,0,0,0
31,30.0,78.5,38,53,6,53,5,1,0,0,169,67,25,67,17,8,0,0,732,48,74,48,47,27,0,0,0,92,0,92,0,0,0,0
32,30.0,78.75,41,55,4,55,2,2,0,0,207,69,23,69,13,10,0,0,590,49,73,49,51,21,1,0,0,92,0,92,0,0,0,0
33,30.0,79.0,44,50,9,50,8,1,0,0,198,58,34,58,25,9,0,0,559,38,84,38,66,18,0,0,14,85,7,85,7,0,0,0
34,30.0,79.25,48,50,9,50,8,1,0,0,184,56,36,56,30,6,0,0,554,39,83,39,65,18,0,0,17,84,8,84,8,0,0,0
35,30.0,79.5,74,47,12,47,9,3,0,0,358,43,49,43,36,13,0,0,1538,14,108,14,46,60,2,0,29,80,12,80,12,0,0,0
36,30.0,79.75,79,49,10,49,7,3,0,0,562,39,53,39,33,20,0,0,2821,13,109,13,29,67,10,3,36,82,10,82,9,1,0,0
37,30.0,80.0,87,50,9,50,7,2,0,0,768,40,52,40,29,20,3,0,3603,16,106,16,22,60,19,5,43,84,8,84,6,2,0,0
38,30.0,80.25,75,49,10,49,7,3,0,0,512,49,43,49,29,12,2,0,2733,17,105,17,34,52,15,4,27,86,6,86,5,1,0,0
39,30.0,80.5,76,49,10,49,7,3,0,0,504,49,43,49,29,12,2,0,2697,17,105,17,35,51,15,4,25,86,6,86,5,1,0,0
40,30.25,78.0,40,52,7,52,5,2,0,0,183,69,23,69,18,5,0,0,1732,29,93,29,43,41,7,2,13,86,6,86,6,0,0,0
41,30.25,78.25,32,52,7,52,5,2,0,0,217,61,31,61,23,8,0,0,1115,29,93,29,57,33,3,0,8,88,4,88,4,0,0,0
42,30.25,78.5,45,53,6,53,5,1,0,0,265,60,32,60,20,12,0,0,725,41,81,41,52,27,2,0,5,89,3,89,3,0,0,0
43,30.25,78.75,56,53,6,53,4,2,0,0,268,69,23,69,13,10,0,0,610,63,59,63,39,19,1,0,17,85,7,85,7,0,0,0
44,30.25,79.0,57,50,9,50,7,2,0,0,254,57,35,57,24,11,0,0,603,40,82,40,60,21,1,0,27,85,7,85,7,0,0,0
45,30.25,79.25,79,50,9,50,6,3,0,0,262,56,36,56,26,10,0,0,613,41,81,41,60,21,0,0,41,83,9,83,9,0,0,0
46,30.25,79.5,86,48,11,48,7,4,0,0,357,46,46,46,36,10,0,0,1306,16,106,16,54,50,2,0,47,81,11,81,10,1,0,0
47,30.25,79.75,87,47,12,47,9,3,0,0,514,39,53,39,35,18,0,0,2548,13,109,13,32,67,9,1,43,80,12,80,10,2,0,0
48,30.25,80.0,86,49,10,49,8,2,0,0,725,41,51,41,29,19,3,0,3495,16,106,16,23,62,16,5,42,84,8,84,6,2,0,0
49,30.25,80.25,83,48,11,48,8,3,0,0,677,40,52,40,33,16,3,0,3260,15,107,15,23,68,12,4,38,84,8,84,7,1,0,0
50,30.25,80.5,80,48,11,48,8,3,0,0,597,42,50,42,32,16,2,0,2989,15,107,15,28,60,15,4,30,86,6,86,5,1,0,0
51,30.25,80.75,80,48,11,48,8,3,0,0,570,42,50,42,35,13,2,0,2902,15,107,15,28,61,13,5,29,86,6,86,5,1,0,0
52,30.25,81.0,76,49,10,49,7,3,0,0,520,49,43,49,28,13,2,0,2760,17,105,17,33,53,14,5,27,86,6,86,5,1,0,0
53,30.5,78.0,41,52,7,52,5,2,0,0,244,56,36,56,29,7,0,0,1218,31,91,31,50,37,4,0,10,87,5,87,5,0,0,0
54,30.5,78.25,28,53,6,53,4,2,0,0,303,61,31,61,24,6,1,0,651,48,74,48,60,12,2,0,5,90,2,90,2,0,0,0
55,30.5,78.5,36,53,6,53,4,2,0,0,293,58,34,58,24,9,1,0,657,42,80,42,61,18,1,0,7,89,3,89,3,0,0,0
56,30.5,78.75,55,50,9,50,7,2,0,0,275,57,35,57,22,13,0,0,623,39,83,39,61,21,1,0,18,85,7,85,7,0,0,0
57,30.5,79.0,68,50,9,50,7,2,0,0,278,53,39,53,26,13,0,0,614,41,81,41,59,22,0,0,39,84,8,84,8,0,0,0
58,30.5,79.25,90,51,8,51,4,4,0,0,279,61,31,61,23,8,0,0,634,52,70,52,50,18,2,0,48,83,9,83,7,2,0,0
59,30.5,79.5,92,51,8,51,4,4,0,0,293,57,35,57,27,8,0,0,748,29,93,29,72,19,2,0,48,83,9,83,7,2,0,0
60,30.5,79.75,90,47,12,47,8,4,0,0,385,43,49,43,37,12,0,0,1561,15,107,15,49,54,4,0,48,80,12,80,11,1,0,0
61,30.5,80.0,89,47,12,47,9,3,0,0,546,40,52,40,33,19,0,0,2688,14,108,14,30,64,13,1,42,81,11,81,10,1,0,0
62,30.5,80.25,84,47,12,47,9,3,0,0,634,40,52,40,33,16,3,0,3083,15,107,15,24,68,12,3,38,82,10,82,9,1,0,0
63,30.75,77.75,42,49,10,49,9,1,0,0,203,62,30,62,22,8,0,0,931,44,78,44,48,25,5,0,27,85,7,85,6,1,0,0
64,30.75,78.0,44,52,7,52,5,2,0,0,207,59,33,59,26,7,0,0,842,47,75,47,50,23,2,0,27,84,8,84,7,1,0,0
65,30.75,78.25,32,49,10,49,8,2,0,0,282,56,36,56,29,6,1,0,615,51,71,51,56,13,2,0,7,88,4,88,4,0,0,0
66,30.75,78.5,37,49,10,49,8,2,0,0,281,53,39,53,30,8,1,0,601,44,78,44,64,12,2,0,9,86,6,86,6,0,0,0
67,30.75,78.75,52,50,9,50,8,1,0,0,282,52,40,52,31,9,0,0,602,40,82,40,60,21,1,0,22,84,8,84,8,0,0,0
68,30.75,79.0,74,51,8,51,5,3,0,0,280,53,39,53,29,10,0,0,618,41,81,41,61,20,0,0,42,83,9,83,9,0,0,0
69,30.75,79.25,87,51,8,51,4,4,0,0,278,57,35,57,27,8,0,0,642,47,75,47,56,17,2,0,48,83,9,83,7,2,0,0
70,30.75,79.5,89,50,9,50,5,4,0,0,303,51,41,51,33,8,0,0,827,24,98,24,73,23,2,0,48,83,9,83,7,2,0,0
71,30.75,79.75,90,48,11,48,7,4,0,0,347,50,42,50,33,9,0,0,1252,18,104,18,56,45,3,0,47,81,11,81,10,1,0,0
72,30.75,80.0,89,47,12,47,9,3,0,0,454,43,49,43,33,16,0,0,2140,14,108,14,37,62,9,0,44,80,12,80,11,1,0,0
73,31.0,78.0,49,51,8,51,6,2,0,0,120,63,29,63,28,1,0,0,512,52,70,52,54,14,2,0,33,83,9,83,8,1,0,0
74,31.0,78.25,41,51,8,51,8,0,0,0,169,53,39,53,35,4,0,0,464,49,73,49,62,10,1,0,22,82,10,82,10,0,0,0
75,31.0,78.5,38,48,11,48,11,0,0,0,234,50,42,50,35,7,0,0,476,48,74,48,62,11,1,0,23,81,11,81,11,0,0,0
76,31.0,78.75,46,47,12,47,11,1,0,0,230,48,44,48,36,8,0,0,536,40,82,40,67,14,1,0,27,82,10,82,10,0,0,0
77,31.0,79.0,74,50,9,50,6,3,0,0,275,53,39,53,29,10,0,0,604,43,79,43,60,19,0,0,40,83,9,83,9,0,0,0
78,31.0,79.25,84,51,8,51,4,4,0,0,278,56,36,56,28,8,0,0,631,45,77,45,57,19,1,0,48,83,9,83,7,2,0,0
79,31.0,79.5,89,50,9,50,5,4,0,0,298,53,39,53,31,8,0,0,793,26,96,26,72,22,2,0,48,83,9,83,7,2,0,0
80,31.0,79.75,91,48,11,48,7,4,0,0,320,52,40,52,32,8,0,0,1014,19,103,19,67,34,2,0,48,81,11,81,10,1,0,0
81,31.25,78.25,48,46,13,46,13,0,0,0,171,51,41,51,37,4,0,0,271,54,68,54,62,6,0,0,38,82,10,82,9,1,0,0
82,31.25,79.0,71,50,9,50,4,5,0,0,270,50,42,50,32,10,0,0,516,44,78,44,60,18,0,0,42,79,13,79,13,0,0,0
