FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
20,29.75,78.5,45,51,8,51,6,2,0,0,80,74,18,74,15,3,0,0,947,43,79,43,54,23,1,1,4,89,3,89,3,0,0,0
21,29.75,78.75,68,48,11,48,8,3,0,0,93,66,26,66,23,3,0,0,1001,39,83,39,50,31,1,1,4,89,3,89,3,0,0,0
22,29.75,79.0,84,50,9,50,5,4,0,0,105,70,22,70,19,3,0,0,1327,36,86,36,49,31,5,1,3,89,3,89,3,0,0,0
23,29.75,79.25,93,50,9,50,5,4,0,0,112,69,23,69,19,4,0,0,1322,40,82,40,49,26,6,1,3,89,3,89,3,0,0,0
24,29.75,79.5,99,50,9,50,5,4,0,0,116,69,23,69,18,5,0,0,1289,40,82,40,50,25,6,1,5,89,3,89,3,0,0,0
25,29.75,79.75,100,50,9,50,5,4,0,0,120,69,23,69,18,5,0,0,1260,41,81,41,53,21,6,1,5,89,3,89,3,0,0,0
26,29.75,80.0,104,50,9,50,5,4,0,0,120,70,22,70,17,5,0,0,1236,40,82,40,55,21,5,1,5,89,3,89,3,0,0,0
27,29.75,80.25,105,50,9,50,5,4,0,0,123,70,22,70,18,4,0,0,1211,41,81,41,54,21,5,1,5,89,3,89,3,0,0,0
28,30.0,77.75,56,51,8,51,5,3,0,0,105,78,14,78,10,4,0,0,1201,38,84,38,51,28,3,2,10,88,4,88,4,0,0,0
29,30.0,78.0,57,49,10,49,7,3,0,0,116,71,21,71,17,4,0,0,1450,33,89,33,43,42,3,1,18,87,5,87,5,0,0,0
30,30.0,78.25,68,48,11,48,8,3,0,0,104,67,25,67,23,2,0,0,1148,33,89,33,47,41,0,1,12,85,7,85,7,0,0,0
31,30.0,78.5,83,48,11,48,7,4,0,0,107,67,25,67,22,3,0,0,1077,31,91,31,57,33,0,1,10,86,6,86,6,0,0,0
32,30.0,78.75,88,47,12,47,8,4,0,0,109,65,27,65,24,3,0,0,1028,28,94,28,57,36,0,1,6,87,5,87,5,0,0,0
33,30.0,79.0,97,48,11,48,7,4,0,0,118,64,28,64,26,2,0,0,1115,33,89,33,55,32,1,1,5,87,5,87,5,0,0,0
34,30.0,79.25,100,50,9,50,5,4,0,0,119,69,23,69,18,5,0,0,1257,36,86,36,57,24,4,1,5,89,3,89,3,0,0,0
35,30.0,79.5,100,50,9,50,5,4,0,0,117,69,23,69,18,5,0,0,1267,41,81,41,52,22,6,1,5,89,3,89,3,0,0,0
36,30.0,79.75,105,50,9,50,5,4,0,0,123,70,22,70,17,5,0,0,1222,41,81,41,54,21,5,1,5,89,3,89,3,0,0,0
37,30.0,80.0,106,50,9,50,5,4,0,0,123,71,21,71,16,5,0,0,1203,41,81,41,54,21,5,1,5,89,3,89,3,0,0,0
38,30.0,80.25,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1187,45,77,45,50,21,5,1,5,89,3,89,3,0,0,0
39,30.0,80.5,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1185,46,76,46,49,21,5,1,5,89,3,89,3,0,0,0
40,30.25,78.0,74,46,13,46,9,4,0,0,145,69,23,69,19,4,0,0,2045,26,96,26,42,44,9,1,33,86,6,86,5,1,0,0
41,30.25,78.25,112,48,11,48,6,5,0,0,133,65,27,65,24,3,0,0,1111,29,93,29,56,35,1,1,10,87,5,87,5,0,0,0
42,30.25,78.5,109,48,11,48,6,5,0,0,130,64,28,64,25,3,0,0,1113,28,94,28,58,34,1,1,11,87,5,87,5,0,0,0
43,30.25,78.75,101,48,11,48,6,5,0,0,127,64,28,64,25,3,0,0,1167,28,94,28,57,35,1,1,13,86,6,86,6,0,0,0
44,30.25,79.0,114,47,12,47,6,6,0,0,125,64,28,64,24,4,0,0,1043,28,94,28,60,33,0,1,7,88,4,88,4,0,0,0
45,30.25,79.25,110,48,11,48,7,4,0,0,124,64,28,64,24,4,0,0,1150,34,88,34,55,30,2,1,5,87,5,87,5,0,0,0
46,30.25,79.5,105,50,9,50,5,4,0,0,122,70,22,70,18,4,0,0,1193,40,82,40,55,21,5,1,5,89,3,89,3,0,0,0
47,30.25,79.75,106,50,9,50,5,4,0,0,123,71,21,71,16,5,0,0,1200,41,81,41,54,21,5,1,5,89,3,89,3,0,0,0
48,30.25,80.0,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1186,46,76,46,49,21,5,1,5,89,3,89,3,0,0,0
49,30.25,80.25,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1185,46,76,46,49,21,5,1,5,89,3,89,3,0,0,0
50,30.25,80.5,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1185,46,76,46,49,21,5,1,5,89,3,89,3,0,0,0
51,30.25,80.75,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1185,46,76,46,49,21,5,1,5,89,3,89,3,0,0,0
52,30.25,81.0,103,50,9,50,5,4,0,0,114,71,21,71,17,4,0,0,1125,41,81,41,54,21,5,1,5,89,3,89,3,0,0,0
53,30.5,78.0,89,45,14,45,10,4,0,0,153,63,29,63,25,4,0,0,1766,28,94,28,38,48,7,1,24,86,6,86,5,1,0,0
54,30.5,78.25,119,49,10,49,5,5,0,0,133,65,27,65,24,3,0,0,1046,35,87,35,54,30,2,1,9,88,4,88,4,0,0,0
55,30.5,78.5,111,49,10,49,5,5,0,0,134,62,30,62,27,3,0,0,1077,32,90,32,55,32,2,1,10,87,5,87,5,0,0,0
56,30.5,78.75,103,46,13,46,8,5,0,0,118,65,27,65,24,3,0,0,1017,27,95,27,63,30,1,1,13,83,9,83,9,0,0,0
57,30.5,79.0,116,47,12,47,7,5,0,0,128,64,28,64,25,3,0,0,1004,35,87,35,55,29,2,1,9,88,4,88,4,0,0,0
58,30.5,79.25,116,47,12,47,6,6,0,0,127,62,30,62,27,3,0,0,1053,34,88,34,55,32,0,1,8,87,5,87,5,0,0,0
59,30.5,79.5,108,49,10,49,6,4,0,0,126,66,26,66,22,4,0,0,1163,40,82,40,54,23,4,1,5,89,3,89,3,0,0,0
60,30.5,79.75,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1185,46,76,46,49,21,5,1,5,89,3,89,3,0,0,0
61,30.5,80.0,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1185,46,76,46,49,21,5,1,5,89,3,89,3,0,0,0
62,30.5,80.25,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1185,46,76,46,49,21,5,1,5,89,3,89,3,0,0,0
63,30.75,77.75,98,45,14,45,9,5,0,0,200,60,32,60,27,5,0,0,1315,41,81,41,40,34,7,0,1,91,1,91,1,0,0,0
64,30.75,78.0,76,33,26,33,25,1,0,0,129,56,36,56,33,3,0,0,964,28,94,28,57,36,1,0,23,76,16,76,16,0,0,0
65,30.75,78.25,99,36,23,36,19,4,0,0,119,54,38,54,35,3,0,0,842,35,87,35,59,27,1,0,21,74,18,74,18,0,0,0
66,30.75,78.5,94,42,17,42,13,4,0,0,104,62,30,62,28,2,0,0,894,31,91,31,62,27,1,1,21,77,15,77,15,0,0,0
67,30.75,78.75,98,43,16,43,11,5,0,0,108,64,28,64,26,2,0,0,901,31,91,31,60,29,1,1,19,77,15,77,15,0,0,0
68,30.75,79.0,108,44,15,44,10,5,0,0,118,63,29,63,27,2,0,0,904,36,86,36,55,29,1,1,14,81,11,81,11,0,0,0
69,30.75,79.25,113,49,10,49,5,5,0,0,125,65,27,65,24,3,0,0,945,46,76,46,44,29,2,1,9,88,4,88,4,0,0,0
70,30.75,79.5,117,47,12,47,6,6,0,0,130,63,29,63,26,3,0,0,1045,35,87,35,54,31,1,1,8,87,5,87,5,0,0,0
71,30.75,79.75,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1185,46,76,46,49,21,5,1,5,89,3,89,3,0,0,0
72,30.75,80.0,107,50,9,50,5,4,0,0,122,71,21,71,16,5,0,0,1185,46,76,46,49,21,5,1,5,89,3,89,3,0,0,0
73,31.0,78.0,50,40,19,40,19,0,0,0,37,76,16,76,16,0,0,0,279,53,69,53,62,7,0,0,57,76,16,76,16,0,0,0
74,31.0,78.25,58,36,23,36,23,0,0,0,62,62,30,62,30,0,0,0,453,38,84,38,71,13,0,0,45,75,17,75,17,0,0,0
75,31.0,78.5,72,36,23,36,22,1,0,0,80,58,34,58,34,0,0,0,581,37,85,37,62,22,1,0,34,74,18,74,18,0,0,0
76,31.0,78.75,82,36,23,36,21,2,0,0,82,61,31,61,31,0,0,0,618,38,84,38,63,20,1,0,34,73,19,73,19,0,0,0
77,31.0,79.0,95,36,23,36,19,4,0,0,97,61,31,61,29,2,0,0,731,40,82,40,58,23,1,0,26,74,18,74,18,0,0,0
78,31.0,79.25,106,43,16,43,11,5,0,0,113,63,29,63,27,2,0,0,859,44,78,44,51,25,1,1,17,78,14,78,14,0,0,0
79,31.0,79.5,121,49,10,49,5,5,0,0,131,65,27,65,24,3,0,0,982,56,66,56,34,29,2,1,8,89,3,89,3,0,0,0
80,31.0,79.75,113,47,12,47,6,6,0,0,125,63,29,63,26,3,0,0,1087,36,86,36,53,32,0,1,7,86,6,86,6,0,0,0
81,31.25,78.25,61,37,22,37,22,0,0,0,63,62,30,62,30,0,0,0,414,41,81,41,72,9,0,0,46,76,16,76,16,0,0,0
82,31.25,79.0,68,36,23,36,23,0,0,0,56,68,24,68,24,0,0,0,422,48,74,48,63,11,0,0,44,74,18,74,18,0,0,0
