FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
11,29.5,78.75,73,50,9,50,6,3,0,0,26,85,7,85,7,0,0,0,827,76,46,76,24,18,4,0,0,92,0,92,0,0,0,0
12,29.5,79.0,60,53,6,53,3,3,0,0,21,82,10,82,10,0,0,0,673,73,49,73,28,19,2,0,0,92,0,92,0,0,0,0
13,29.5,79.25,81,49,10,49,6,4,0,0,72,69,23,69,22,1,0,0,738,57,65,57,38,26,1,0,1,91,1,91,1,0,0,0
14,29.5,79.5,112,48,11,48,8,3,0,0,137,65,27,65,22,5,0,0,812,53,69,53,45,21,3,0,3,90,2,90,2,0,0,0
15,29.5,79.75,126,35,24,35,21,3,0,0,150,55,37,55,33,4,0,0,984,27,95,27,64,29,2,0,14,84,8,84,8,0,0,0
16,29.5,80.0,157,37,22,37,17,5,0,0,175,56,36,56,34,2,0,0,1355,22,100,22,48,49,3,0,32,84,8,84,7,1,0,0
17,29.5,80.25,148,39,20,39,16,4,0,0,209,63,29,63,18,11,0,0,1645,28,94,28,37,51,6,0,36,84,8,84,6,2,0,0
18,29.75,78.0,72,49,10,49,7,3,0,0,31,87,5,87,4,1,0,0,1005,62,60,62,31,24,4,1,0,92,0,92,0,0,0,0
19,29.75,78.25,77,49,10,49,7,3,0,0,32,86,6,86,5,1,0,0,1145,67,55,67,29,19,5,2,0,92,0,92,0,0,0,0
20,29.75,78.5,81,48,11,48,7,4,0,0,34,85,7,85,6,1,0,0,1116,72,50,72,26,16,6,2,0,92,0,92,0,0,0,0
21,29.75,78.75,68,50,9,50,6,3,0,0,23,86,6,86,6,0,0,0,827,73,49,73,26,20,3,0,0,92,0,92,0,0,0,0
22,29.75,79.0,64,52,7,52,4,3,0,0,33,73,19,73,19,0,0,0,688,70,52,70,31,19,2,0,0,92,0,92,0,0,0,0
23,29.75,79.25,80,49,10,49,6,4,0,0,63,69,23,69,23,0,0,0,724,57,65,57,38,26,1,0,2,90,2,90,2,0,0,0
24,29.75,79.5,110,38,21,38,18,3,0,0,100,64,28,64,27,1,0,0,786,33,89,33,65,22,2,0,5,90,2,90,2,0,0,0
25,29.75,79.75,150,35,24,35,21,3,0,0,156,55,37,55,34,3,0,0,1124,22,100,22,58,39,3,0,24,83,9,83,8,1,0,0
26,29.75,80.0,187,37,22,37,13,9,0,0,168,61,31,61,27,4,0,0,1476,27,95,27,41,50,4,0,42,84,8,84,7,1,0,0
27,29.75,80.25,134,39,20,39,13,7,0,0,259,65,27,65,11,16,0,0,1844,42,80,42,14,59,7,0,40,86,6,86,5,1,0,0
28,30.0,77.75,88,47,12,47,8,4,0,0,63,78,14,78,12,2,0,0,880,45,77,45,48,26,3,0,0,92,0,92,0,0,0,0
29,30.0,78.0,75,49,10,49,7,3,0,0,60,83,9,83,7,2,0,0,968,64,58,64,34,20,3,1,0,92,0,92,0,0,0,0
30,30.0,78.25,72,48,11,48,8,3,0,0,47,83,9,83,8,1,0,0,1137,48,74,48,41,27,5,1,1,91,1,91,1,0,0,0
31,30.0,78.5,75,48,11,48,8,3,0,0,46,81,11,81,10,1,0,0,1081,61,61,61,33,21,6,1,2,90,2,90,2,0,0,0
32,30.0,78.75,70,49,10,49,7,3,0,0,43,77,15,77,14,1,0,0,855,59,63,59,40,20,3,0,3,90,2,90,2,0,0,0
33,30.0,79.0,96,44,15,44,11,4,0,0,67,63,29,63,29,0,0,0,671,52,70,52,45,25,0,0,5,89,3,89,3,0,0,0
34,30.0,79.25,110,37,22,37,19,3,0,0,81,62,30,62,29,1,0,0,668,38,84,38,58,26,0,0,7,89,3,89,3,0,0,0
35,30.0,79.5,168,35,24,35,17,7,0,0,114,58,34,58,32,2,0,0,758,27,95,27,68,27,0,0,23,86,6,86,5,1,0,0
36,30.0,79.75,201,35,24,35,14,10,0,0,135,56,36,56,34,2,0,0,1110,25,97,25,50,46,1,0,39,84,8,84,7,1,0,0
37,30.0,80.0,241,37,22,37,13,9,0,0,115,63,29,63,28,1,0,0,1260,34,88,34,42,42,4,0,51,85,7,85,6,1,0,0
38,30.0,80.25,149,39,20,39,15,5,0,0,231,64,28,64,15,13,0,0,1741,36,86,36,29,51,6,0,42,84,8,84,6,2,0,0
39,30.0,80.5,144,39,20,39,15,5,0,0,242,64,28,64,15,13,0,0,1771,38,84,38,25,52,7,0,41,84,8,84,6,2,0,0
40,30.25,78.0,112,44,15,44,11,4,0,0,109,69,23,69,19,4,0,0,1496,39,83,39,47,28,7,1,3,90,2,90,2,0,0,0
41,30.25,78.25,136,39,20,39,16,4,0,0,192,68,24,68,14,10,0,0,1248,42,80,42,45,30,3,2,9,90,2,90,2,0,0,0
42,30.25,78.5,139,42,17,42,12,5,0,0,216,69,23,69,12,11,0,0,1275,41,81,41,49,24,6,2,11,90,2,90,2,0,0,0
43,30.25,78.75,139,40,19,40,15,4,0,0,192,62,30,62,21,9,0,0,945,49,73,49,46,23,3,1,13,88,4,88,4,0,0,0
44,30.25,79.0,143,41,18,41,13,5,0,0,137,62,30,62,27,3,0,0,699,47,75,47,52,22,1,0,12,87,5,87,5,0,0,0
45,30.25,79.25,159,37,22,37,17,5,0,0,123,66,26,66,23,3,0,0,591,41,81,41,59,22,0,0,15,88,4,88,3,1,0,0
46,30.25,79.5,180,36,23,36,18,5,0,0,121,66,26,66,23,3,0,0,655,30,92,30,68,24,0,0,22,86,6,86,5,1,0,0
47,30.25,79.75,212,34,25,34,13,12,0,0,124,52,40,52,37,3,0,0,908,28,94,28,56,38,0,0,37,86,6,86,5,1,0,0
48,30.25,80.0,236,36,23,36,14,9,0,0,117,61,31,61,30,1,0,0,1206,32,90,32,44,43,3,0,49,85,7,85,6,1,0,0
49,30.25,80.25,208,37,22,37,13,9,0,0,158,62,30,62,26,4,0,0,1421,34,88,34,36,48,4,0,47,84,8,84,7,1,0,0
50,30.25,80.5,174,38,21,38,15,6,0,0,197,63,29,63,22,7,0,0,1640,36,86,36,30,51,5,0,43,84,8,84,7,1,0,0
51,30.25,80.75,167,38,21,38,15,6,0,0,213,63,29,63,18,11,0,0,1707,36,86,36,31,49,6,0,43,84,8,84,6,2,0,0
52,30.25,81.0,151,39,20,39,15,5,0,0,230,64,28,64,15,13,0,0,1768,38,84,38,26,51,7,0,43,84,8,84,6,2,0,0
53,30.5,78.0,148,41,18,41,13,5,0,0,171,63,29,63,25,4,0,0,1385,38,84,38,42,38,3,1,11,89,3,89,3,0,0,0
54,30.5,78.25,173,40,19,40,14,5,0,0,285,69,23,69,11,12,0,0,1249,53,69,53,43,16,9,1,15,90,2,90,1,1,0,0
55,30.5,78.5,177,40,19,40,11,8,0,0,267,66,26,66,14,12,0,0,1243,48,74,48,46,19,8,1,16,89,3,89,3,0,0,0
56,30.5,78.75,163,39,20,39,14,6,0,0,225,63,29,63,19,10,0,0,1036,37,85,37,57,23,4,1,17,87,5,87,4,1,0,0
57,30.5,79.0,161,42,17,42,12,5,0,0,159,63,29,63,26,3,0,0,699,51,71,51,51,17,2,1,16,87,5,87,4,1,0,0
58,30.5,79.25,165,46,13,46,7,6,0,0,133,70,22,70,19,3,0,0,584,47,75,47,57,17,1,0,15,88,4,88,3,1,0,0
59,30.5,79.5,167,42,17,42,11,6,0,0,132,70,22,70,19,3,0,0,613,48,74,48,51,23,0,0,16,88,4,88,3,1,0,0
60,30.5,79.75,182,37,22,37,17,5,0,0,136,56,36,56,33,3,0,0,760,31,91,31,62,29,0,0,23,86,6,86,5,1,0,0
61,30.5,80.0,215,34,25,34,13,12,0,0,130,53,39,53,37,2,0,0,994,31,91,31,49,42,0,0,40,84,8,84,7,1,0,0
62,30.5,80.25,201,35,24,35,15,9,0,0,161,61,31,61,27,4,0,0,1377,32,90,32,38,48,4,0,45,84,8,84,7,1,0,0
63,30.75,77.75,145,44,15,44,8,7,0,0,176,58,34,58,30,4,0,0,1016,39,83,39,44,36,3,0,13,89,3,89,3,0,0,0
64,30.75,78.0,144,42,17,42,10,7,0,0,183,53,39,53,35,4,0,0,1019,33,89,33,56,32,1,0,32,85,7,85,6,1,0,0
65,30.75,78.25,189,37,22,37,16,6,0,0,277,54,38,54,27,11,0,0,1225,34,88,34,61,18,8,1,21,87,5,87,4,1,0,0
66,30.75,78.5,192,36,23,36,17,6,0,0,274,52,40,52,29,11,0,0,1226,34,88,34,59,20,8,1,22,87,5,87,4,1,0,0
67,30.75,78.75,168,35,24,35,18,6,0,0,229,53,39,53,30,9,0,0,989,31,91,31,64,22,4,1,18,87,5,87,4,1,0,0
68,30.75,79.0,168,41,18,41,13,5,0,0,152,63,29,63,26,3,0,0,663,41,81,41,63,15,2,1,16,87,5,87,4,1,0,0
69,30.75,79.25,165,45,14,45,8,6,0,0,136,68,24,68,21,3,0,0,605,48,74,48,59,14,1,0,15,88,4,88,3,1,0,0
70,30.75,79.5,169,39,20,39,14,6,0,0,130,70,22,70,19,3,0,0,614,49,73,49,52,21,0,0,16,88,4,88,3,1,0,0
71,30.75,79.75,180,38,21,38,16,5,0,0,131,64,28,64,25,3,0,0,679,34,88,34,65,23,0,0,21,86,6,86,5,1,0,0
72,30.75,80.0,204,34,25,34,16,9,0,0,130,54,38,54,35,3,0,0,820,31,91,31,60,31,0,0,32,86,6,86,5,1,0,0
73,31.0,78.0,196,42,17,42,6,11,0,0,213,50,42,50,34,8,0,0,1202,40,82,40,38,44,0,0,63,86,6,86,3,3,0,0
74,31.0,78.25,212,34,25,34,15,10,0,0,257,40,52,40,46,6,0,0,1088,37,85,37,43,41,1,0,48,85,7,85,5,2,0,0
75,31.0,78.5,227,32,27,32,19,8,0,0,281,44,48,44,36,12,0,0,1017,36,86,36,56,26,4,0,41,81,11,81,9,2,0,0
76,31.0,78.75,193,32,27,32,21,6,0,0,236,44,48,44,40,8,0,0,939,34,88,34,60,25,3,0,29,84,8,84,6,2,0,0
77,31.0,79.0,171,36,23,36,18,5,0,0,160,58,34,58,31,3,0,0,660,36,86,36,66,18,2,0,18,86,6,86,5,1,0,0
78,31.0,79.25,164,45,14,45,8,6,0,0,142,66,26,66,23,3,0,0,616,47,75,47,61,13,0,1,15,88,4,88,3,1,0,0
79,31.0,79.5,170,39,20,39,14,6,0,0,132,69,23,69,20,3,0,0,606,50,72,50,53,19,0,0,17,88,4,88,3,1,0,0
80,31.0,79.75,175,38,21,38,16,5,0,0,132,67,25,67,22,3,0,0,615,47,75,47,55,20,0,0,18,88,4,88,3,1,0,0
81,31.25,78.25,237,31,28,31,19,8,1,0,260,46,46,46,37,9,0,0,658,36,86,36,58,28,0,0,54,81,11,81,9,2,0,0
82,31.25,79.0,177,37,22,37,17,5,0,0,176,54,38,54,33,5,0,0,523,37,85,37,71,14,0,0,14,86,6,86,6,0,0,0
