FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
15,29.5,79.75,48,43,16,43,15,1,0,0,71,75,17,75,17,0,0,0,912,54,68,54,40,25,3,0,6,91,1,91,1,0,0,0
16,29.5,80.0,48,43,16,43,15,1,0,0,68,75,17,75,17,0,0,0,912,54,68,54,40,25,3,0,6,91,1,91,1,0,0,0
17,29.5,80.25,53,41,18,41,17,1,0,0,74,74,18,74,17,1,0,0,916,53,69,53,41,25,3,0,5,91,1,91,1,0,0,0
18,29.75,78.0,32,52,7,52,7,0,0,0,52,83,9,83,8,1,0,0,492,54,68,54,48,20,0,0,13,88,4,88,4,0,0,0
19,29.75,78.25,28,54,5,54,4,1,0,0,69,85,7,85,6,1,0,0,401,63,59,63,46,12,1,0,11,89,3,89,3,0,0,0
20,29.75,78.5,37,50,9,50,9,0,0,0,76,83,9,83,7,2,0,0,510,52,70,52,52,18,0,0,11,89,3,89,3,0,0,0
21,29.75,78.75,48,46,13,46,12,1,0,0,61,74,18,74,17,1,0,0,611,53,69,53,46,23,0,0,11,89,3,89,3,0,0,0
22,29.75,79.0,46,41,18,41,17,1,0,0,57,73,19,73,19,0,0,0,859,48,74,48,46,25,3,0,11,89,3,89,3,0,0,0
23,29.75,79.25,46,43,16,43,15,1,0,0,63,74,18,74,18,0,0,0,910,52,70,52,41,26,3,0,11,89,3,89,3,0,0,0
24,29.75,79.5,48,43,16,43,15,1,0,0,69,74,18,74,18,0,0,0,912,54,68,54,40,25,3,0,12,89,3,89,3,0,0,0
25,29.75,79.75,50,43,16,43,15,1,0,0,73,75,17,75,16,1,0,0,913,54,68,54,40,25,3,0,6,91,1,91,1,0,0,0
26,29.75,80.0,53,41,18,41,17,1,0,0,75,74,18,74,17,1,0,0,915,53,69,53,42,23,4,0,6,91,1,91,1,0,0,0
27,29.75,80.25,53,41,18,41,17,1,0,0,81,74,18,74,16,2,0,0,915,54,68,54,41,23,2,2,6,91,1,91,1,0,0,0
28,30.0,77.75,43,47,12,47,12,0,0,0,47,76,16,76,15,1,0,0,1767,39,83,39,30,46,5,2,13,88,4,88,4,0,0,0
29,30.0,78.0,56,43,16,43,15,1,0,0,67,79,13,79,11,2,0,0,1305,36,86,36,40,42,4,0,10,88,4,88,4,0,0,0
30,30.0,78.25,51,48,11,48,10,1,0,0,79,82,10,82,8,2,0,0,783,45,77,45,46,30,1,0,12,88,4,88,4,0,0,0
31,30.0,78.5,66,47,12,47,10,2,0,0,92,81,11,81,9,1,1,0,805,46,76,46,47,27,2,0,12,89,3,89,3,0,0,0
32,30.0,78.75,67,45,14,45,13,1,0,0,98,74,18,74,16,1,1,0,773,46,76,46,48,26,2,0,11,89,3,89,3,0,0,0
33,30.0,79.0,60,42,17,42,15,2,0,0,82,73,19,73,18,1,0,0,836,47,75,47,45,27,3,0,11,89,3,89,3,0,0,0
34,30.0,79.25,53,40,19,40,18,1,0,0,70,74,18,74,18,0,0,0,908,48,74,48,45,26,3,0,11,89,3,89,3,0,0,0
35,30.0,79.5,49,43,16,43,15,1,0,0,72,75,17,75,17,0,0,0,914,53,69,53,41,25,3,0,11,89,3,89,3,0,0,0
36,30.0,79.75,53,41,18,41,17,1,0,0,76,74,18,74,17,1,0,0,913,54,68,54,41,23,3,1,10,89,3,89,3,0,0,0
37,30.0,80.0,53,41,18,41,17,1,0,0,81,74,18,74,16,2,0,0,913,54,68,54,41,23,2,2,8,89,3,89,3,0,0,0
38,30.0,80.25,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,912,58,64,58,38,22,2,2,6,90,2,90,2,0,0,0
39,30.0,80.5,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,912,58,64,58,38,22,2,2,5,91,1,91,1,0,0,0
40,30.25,78.0,68,45,14,45,10,4,0,0,76,80,12,80,9,3,0,0,1892,36,86,36,35,41,7,3,13,87,5,87,5,0,0,0
41,30.25,78.25,92,47,12,47,7,5,0,0,116,78,14,78,11,2,1,0,1071,45,77,45,44,31,2,0,12,86,6,86,6,0,0,0
42,30.25,78.5,87,47,12,47,8,4,0,0,108,78,14,78,11,2,1,0,1016,43,79,43,46,31,2,0,13,86,6,86,6,0,0,0
43,30.25,78.75,85,46,13,46,10,3,0,0,108,74,18,74,16,1,1,0,1043,44,78,44,44,31,3,0,12,89,3,89,3,0,0,0
44,30.25,79.0,83,45,14,45,12,2,0,0,117,74,18,74,16,1,1,0,915,49,73,49,40,31,2,0,11,89,3,89,3,0,0,0
45,30.25,79.25,61,42,17,42,16,1,0,0,93,73,19,73,18,1,0,0,912,48,74,48,46,25,3,0,11,89,3,89,3,0,0,0
46,30.25,79.5,56,40,19,40,18,1,0,0,83,74,18,74,15,3,0,0,914,51,71,51,44,23,2,2,11,89,3,89,3,0,0,0
47,30.25,79.75,53,41,18,41,17,1,0,0,81,74,18,74,16,2,0,0,909,57,65,57,38,23,2,2,10,89,3,89,3,0,0,0
48,30.25,80.0,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,913,58,64,58,38,22,2,2,10,89,3,89,3,0,0,0
49,30.25,80.25,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,912,58,64,58,38,22,2,2,8,89,3,89,3,0,0,0
50,30.25,80.5,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,912,58,64,58,38,22,2,2,7,89,3,89,3,0,0,0
51,30.25,80.75,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,912,58,64,58,38,22,2,2,5,90,2,90,2,0,0,0
52,30.25,81.0,54,40,19,40,18,1,0,0,76,74,18,74,17,1,0,0,916,51,71,51,45,22,4,0,4,91,1,91,1,0,0,0
53,30.5,78.0,75,46,13,46,9,4,0,0,88,77,15,77,13,2,0,0,1624,34,88,34,36,47,3,2,14,85,7,85,7,0,0,0
54,30.5,78.25,98,47,12,47,7,5,0,0,134,72,20,72,17,2,1,0,1024,47,75,47,42,29,4,0,13,85,7,85,7,0,0,0
55,30.5,78.5,90,47,12,47,7,5,0,0,128,70,22,70,19,2,1,0,1074,45,77,45,41,34,2,0,14,84,8,84,8,0,0,0
56,30.5,78.75,86,46,13,46,9,4,0,0,112,75,17,75,15,1,1,0,1042,44,78,44,45,31,2,0,14,85,7,85,7,0,0,0
57,30.5,79.0,93,45,14,45,10,4,0,0,124,71,21,71,19,1,1,0,969,47,75,47,44,27,4,0,12,88,4,88,4,0,0,0
58,30.5,79.25,85,43,16,43,14,2,0,0,119,74,18,74,16,1,1,0,931,54,68,54,34,32,2,0,11,89,3,89,3,0,0,0
59,30.5,79.5,58,41,18,41,17,1,0,0,88,73,19,73,17,2,0,0,919,52,70,52,45,22,3,0,11,89,3,89,3,0,0,0
60,30.5,79.75,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,912,58,64,58,38,22,2,2,11,89,3,89,3,0,0,0
61,30.5,80.0,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,912,58,64,58,38,22,2,2,10,89,3,89,3,0,0,0
62,30.5,80.25,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,912,58,64,58,38,22,2,2,10,89,3,89,3,0,0,0
63,30.75,77.75,94,45,14,45,9,5,0,0,86,78,14,78,10,4,0,0,1052,53,69,53,33,34,2,0,17,85,7,85,7,0,0,0
64,30.75,78.0,72,37,22,37,21,1,0,0,78,65,27,65,25,2,0,0,1289,41,81,41,37,41,3,0,13,85,7,85,7,0,0,0
65,30.75,78.25,87,37,22,37,19,3,0,0,111,64,28,64,26,2,0,0,1103,42,80,42,42,36,2,0,14,85,7,85,7,0,0,0
66,30.75,78.5,78,44,15,44,11,4,0,0,106,69,23,69,22,1,0,0,1085,44,78,44,40,36,2,0,13,85,7,85,7,0,0,0
67,30.75,78.75,81,44,15,44,12,3,0,0,111,69,23,69,22,0,1,0,1040,45,77,45,42,33,2,0,13,85,7,85,7,0,0,0
68,30.75,79.0,86,47,12,47,8,4,0,0,115,74,18,74,16,1,1,0,997,48,74,48,39,31,4,0,14,86,6,86,6,0,0,0
69,30.75,79.25,95,45,14,45,10,4,0,0,121,71,21,71,19,1,1,0,937,58,64,58,32,28,4,0,13,86,6,86,6,0,0,0
70,30.75,79.5,87,44,15,44,13,2,0,0,125,74,18,74,16,1,1,0,935,54,68,54,34,32,2,0,12,87,5,87,5,0,0,0
71,30.75,79.75,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,912,58,64,58,38,22,2,2,12,88,4,88,4,0,0,0
72,30.75,80.0,53,41,18,41,17,1,0,0,82,74,18,74,16,2,0,0,912,58,64,58,38,22,2,2,10,89,3,89,3,0,0,0
73,31.0,78.0,31,40,19,40,19,0,0,0,56,73,19,73,19,0,0,0,1056,49,73,49,33,37,3,0,16,85,7,85,7,0,0,0
74,31.0,78.25,47,36,23,36,23,0,0,0,69,65,27,65,26,1,0,0,1041,45,77,45,40,35,2,0,13,85,7,85,7,0,0,0
75,31.0,78.5,60,36,23,36,22,1,0,0,85,65,27,65,26,1,0,0,1017,44,78,44,42,34,2,0,13,86,6,86,6,0,0,0
76,31.0,78.75,65,36,23,36,22,1,0,0,92,64,28,64,27,1,0,0,970,45,77,45,45,30,2,0,11,86,6,86,6,0,0,0
77,31.0,79.0,76,38,21,38,19,2,0,0,102,70,22,70,21,1,0,0,940,58,64,58,33,27,4,0,8,89,3,89,3,0,0,0
78,31.0,79.25,85,46,13,46,9,4,0,0,111,77,15,77,13,1,1,0,944,57,65,57,35,26,4,0,11,86,6,86,6,0,0,0
79,31.0,79.5,100,47,12,47,7,5,0,0,123,79,13,79,11,1,1,0,943,58,64,58,33,27,4,0,12,86,6,86,6,0,0,0
80,31.0,79.75,76,41,18,41,16,2,0,0,101,70,22,70,21,1,0,0,928,48,74,48,43,28,3,0,10,87,5,87,5,0,0,0
81,31.25,78.25,46,37,22,37,22,0,0,0,67,67,25,67,25,0,0,0,885,52,70,52,34,35,1,0,15,85,7,85,7,0,0,0
82,31.25,79.0,51,37,22,37,22,0,0,0,76,73,19,73,18,1,0,0,917,64,58,64,27,27,4,0,7,89,3,89,3,0,0,0
