FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
19,29.75,78.25,21,55,4,55,4,0,0,0,19,85,7,85,7,0,0,0,613,57,65,57,39,26,0,0,59,88,4,88,2,2,0,0
20,29.75,78.5,46,54,5,54,3,2,0,0,57,83,9,83,7,2,0,0,1115,63,59,63,32,24,2,1,46,89,3,89,2,1,0,0
21,29.75,78.75,33,52,7,52,6,1,0,0,33,83,9,83,9,0,0,0,880,47,75,47,49,24,1,1,32,86,6,86,5,1,0,0
22,29.75,79.0,34,54,5,54,4,1,0,0,38,81,11,81,10,1,0,0,886,41,81,41,52,26,3,0,31,83,9,83,9,0,0,0
23,29.75,79.25,47,54,5,54,4,1,0,0,52,82,10,82,9,1,0,0,987,47,75,47,44,26,5,0,56,84,8,84,6,2,0,0
24,29.75,79.5,55,53,6,53,4,2,0,0,78,78,14,78,11,3,0,0,723,35,87,35,63,23,1,0,68,84,8,84,5,3,0,0
25,29.75,79.75,4,56,3,56,3,0,0,0,80,79,13,79,10,3,0,0,1078,35,87,35,51,33,3,0,69,84,8,84,6,2,0,0
26,29.75,80.0,11,52,7,52,7,0,0,0,85,74,18,74,15,3,0,0,958,16,106,16,72,33,1,0,60,83,9,83,8,1,0,0
27,29.75,80.25,45,50,9,50,7,2,0,0,85,74,18,74,17,1,0,0,1145,17,105,17,61,44,0,0,55,84,8,84,7,1,0,0
28,30.0,77.75,71,55,4,55,1,3,0,0,31,85,7,85,6,1,0,0,857,42,80,42,50,30,0,0,4,90,2,90,2,0,0,0
29,30.0,78.0,60,53,6,53,4,2,0,0,25,86,6,86,5,1,0,0,1044,42,80,42,47,28,5,0,4,90,2,90,2,0,0,0
30,30.0,78.25,28,51,8,51,7,1,0,0,28,83,9,83,9,0,0,0,1533,39,83,39,44,30,7,2,17,87,5,87,5,0,0,0
31,30.0,78.5,30,49,10,49,9,1,0,0,36,82,10,82,8,2,0,0,915,49,73,49,46,24,2,1,27,88,4,88,3,1,0,0
32,30.0,78.75,21,52,7,52,7,0,0,0,24,84,8,84,8,0,0,0,798,46,76,46,53,21,2,0,19,88,4,88,4,0,0,0
33,30.0,79.0,22,55,4,55,3,1,0,0,8,87,5,87,5,0,0,0,976,41,81,41,51,27,3,0,34,81,11,81,11,0,0,0
34,30.0,79.25,28,55,4,55,3,1,0,0,22,86,6,86,6,0,0,0,1045,48,74,48,42,27,5,0,46,79,13,79,13,0,0,0
35,30.0,79.5,31,57,2,57,0,2,0,0,69,80,12,80,9,3,0,0,1012,29,93,29,58,32,3,0,64,82,10,82,7,3,0,0
36,30.0,79.75,82,49,10,49,7,3,0,0,176,69,23,69,14,9,0,0,1905,12,110,12,43,64,3,0,86,82,10,82,6,4,0,0
37,30.0,80.0,160,50,9,50,3,6,0,0,280,71,21,71,13,8,0,0,2957,14,108,14,33,54,18,3,103,83,9,83,4,5,0,0
38,30.0,80.25,80,48,11,48,7,4,0,0,144,71,21,71,17,4,0,0,1692,9,113,9,50,61,2,0,68,83,9,83,6,3,0,0
39,30.0,80.5,67,48,11,48,8,3,0,0,122,72,20,72,18,2,0,0,1491,8,114,8,54,59,1,0,63,83,9,83,8,1,0,0
40,30.25,78.0,22,55,4,55,4,0,0,0,7,89,3,89,3,0,0,0,1890,32,90,32,36,44,8,2,1,91,1,91,1,0,0,0
41,30.25,78.25,8,53,6,53,6,0,0,0,17,87,5,87,5,0,0,0,1247,39,83,39,49,28,4,2,6,90,2,90,2,0,0,0
42,30.25,78.5,17,51,8,51,8,0,0,0,19,86,6,86,6,0,0,0,578,65,57,65,38,17,2,0,11,89,3,89,3,0,0,0
43,30.25,78.75,11,53,6,53,6,0,0,0,3,90,2,90,2,0,0,0,605,62,60,62,38,21,1,0,10,89,3,89,3,0,0,0
44,30.25,79.0,7,54,5,54,5,0,0,0,2,90,2,90,2,0,0,0,763,52,70,52,49,18,3,0,18,84,8,84,8,0,0,0
45,30.25,79.25,9,53,6,53,6,0,0,0,7,86,6,86,6,0,0,0,949,43,79,43,52,22,5,0,27,79,13,79,13,0,0,0
46,30.25,79.5,38,51,8,51,7,1,0,0,29,83,9,83,9,0,0,0,924,29,93,29,67,24,2,0,36,77,15,77,14,1,0,0
47,30.25,79.75,115,48,11,48,8,3,0,0,178,70,22,70,14,8,0,0,1942,13,109,13,41,63,5,0,75,80,12,80,9,3,0,0
48,30.25,80.0,153,50,9,50,3,6,0,0,269,71,21,71,12,9,0,0,2848,10,112,10,37,56,17,2,101,83,9,83,4,5,0,0
49,30.25,80.25,132,48,11,48,6,5,0,0,231,71,21,71,13,8,0,0,2491,7,115,7,39,65,10,1,90,83,9,83,5,4,0,0
50,30.25,80.5,94,48,11,48,8,3,0,0,168,71,21,71,14,7,0,0,1915,7,115,7,50,62,3,0,76,83,9,83,5,4,0,0
51,30.25,80.75,89,48,11,48,7,4,0,0,156,71,21,71,15,6,0,0,1780,8,114,8,49,63,2,0,72,83,9,83,5,4,0,0
52,30.25,81.0,76,48,11,48,8,3,0,0,133,72,20,72,16,4,0,0,1617,11,111,11,50,59,2,0,68,83,9,83,6,3,0,0
53,30.5,78.0,20,51,8,51,8,0,0,0,40,81,11,81,11,0,0,0,1097,33,89,33,54,33,2,0,0,92,0,92,0,0,0,0
54,30.5,78.25,39,48,11,48,11,0,0,0,82,79,13,79,9,4,0,0,855,44,78,44,43,35,0,0,10,87,5,87,5,0,0,0
55,30.5,78.5,46,47,12,47,11,1,0,0,60,78,14,78,11,3,0,0,811,41,81,41,51,28,2,0,27,87,5,87,4,1,0,0
56,30.5,78.75,23,50,9,50,9,0,0,0,23,83,9,83,9,0,0,0,800,37,85,37,52,32,1,0,21,86,6,86,5,1,0,0
57,30.5,79.0,15,52,7,52,7,0,0,0,10,85,7,85,7,0,0,0,892,35,87,35,61,23,3,0,27,79,13,79,13,0,0,0
58,30.5,79.25,18,51,8,51,8,0,0,0,13,85,7,85,7,0,0,0,1043,46,76,46,53,15,7,1,28,79,13,79,13,0,0,0
59,30.5,79.5,43,51,8,51,7,1,0,0,32,83,9,83,9,0,0,0,696,42,80,42,59,20,1,0,31,79,13,79,13,0,0,0
60,30.5,79.75,84,48,11,48,8,3,0,0,110,71,21,71,17,4,0,0,1400,15,107,15,56,49,2,0,51,79,13,79,12,1,0,0
61,30.5,80.0,125,48,11,48,6,5,0,0,192,70,22,70,14,8,0,0,2038,11,111,11,45,60,6,0,74,82,10,82,7,3,0,0
62,30.5,80.25,115,48,11,48,8,3,0,0,206,69,23,69,15,8,0,0,2271,9,113,9,39,67,7,0,86,82,10,82,7,3,0,0
63,30.75,77.75,63,48,11,48,10,1,0,0,43,82,10,82,8,2,0,0,606,54,68,54,50,16,1,1,4,88,4,88,4,0,0,0
64,30.75,78.0,84,43,16,43,13,3,0,0,66,78,14,78,12,2,0,0,926,42,80,42,49,30,1,0,15,86,6,86,6,0,0,0
65,30.75,78.25,48,47,12,47,11,1,0,0,55,82,10,82,9,1,0,0,1164,47,75,47,42,27,6,0,42,89,3,89,1,2,0,0
66,30.75,78.5,72,50,9,50,6,3,0,0,69,80,12,80,9,3,0,0,1153,31,91,31,55,34,2,0,42,87,5,87,4,1,0,0
67,30.75,78.75,16,51,8,51,8,0,0,0,49,81,11,81,9,2,0,0,872,29,93,29,61,32,0,0,24,86,6,86,6,0,0,0
68,30.75,79.0,16,51,8,51,8,0,0,0,34,81,11,81,10,1,0,0,852,27,95,27,64,31,0,0,23,80,12,80,12,0,0,0
69,30.75,79.25,37,51,8,51,7,1,0,0,28,83,9,83,9,0,0,0,760,37,85,37,62,22,1,0,29,78,14,78,14,0,0,0
70,30.75,79.5,41,51,8,51,7,1,0,0,31,83,9,83,9,0,0,0,738,39,83,39,60,22,1,0,32,79,13,79,13,0,0,0
71,30.75,79.75,52,49,10,49,8,2,0,0,53,75,17,75,17,0,0,0,979,24,98,24,67,30,1,0,39,77,15,77,14,1,0,0
72,30.75,80.0,106,48,11,48,8,3,0,0,160,71,21,71,15,6,0,0,1853,15,107,15,45,57,5,0,66,79,13,79,11,2,0,0
73,31.0,78.0,76,44,15,44,14,1,0,0,20,81,11,81,11,0,0,0,533,48,74,48,57,17,0,0,8,89,3,89,3,0,0,0
74,31.0,78.25,63,42,17,42,17,0,0,0,34,77,15,77,15,0,0,0,803,33,89,33,62,27,0,0,21,88,4,88,4,0,0,0
75,31.0,78.5,37,48,11,48,11,0,0,0,60,78,14,78,12,2,0,0,989,28,94,28,55,39,0,0,30,86,6,86,5,1,0,0
76,31.0,78.75,23,51,8,51,8,0,0,0,54,79,13,79,11,2,0,0,913,29,93,29,56,37,0,0,27,86,6,86,6,0,0,0
77,31.0,79.0,15,51,8,51,8,0,0,0,36,81,11,81,10,1,0,0,803,27,95,27,60,35,0,0,22,82,10,82,10,0,0,0
78,31.0,79.25,32,51,8,51,8,0,0,0,29,82,10,82,10,0,0,0,813,28,94,28,71,22,1,0,29,77,15,77,15,0,0,0
79,31.0,79.5,41,51,8,51,7,1,0,0,31,83,9,83,9,0,0,0,764,36,86,36,63,22,1,0,31,79,13,79,13,0,0,0
80,31.0,79.75,48,50,9,50,7,2,0,0,44,78,14,78,14,0,0,0,870,29,93,29,65,27,1,0,35,78,14,78,14,0,0,0
81,31.25,78.25,82,41,18,41,16,2,0,0,56,67,25,67,25,0,0,0,304,45,77,45,69,8,0,0,7,88,4,88,4,0,0,0
82,31.25,79.0,31,48,11,48,11,0,0,0,43,78,14,78,13,1,0,0,772,26,96,26,68,28,0,0,26,83,9,83,9,0,0,0
