FID,Lat,Long,Winter_Rainfall_Total,Winter_Dry_days,Winter_Wet_days,Winter_Class1_days,Winter_Class2_days,Winter_Class3_days,Winter_Class4_days,Winter_Class5_days,Summer_Rainfall_Total,Summer_Dry_days,Summer_Wet_days,Summer_Class1_days,Summer_Class2_days,Summer_Class3_days,Summer_Class4_days,Summer_Class5_days,Monsoon_Rainfall_Total,Monsoon_Dry_days,Monsoon_Wet_days,Monsoon_Class1_days,Monsoon_Class2_days,Monsoon_Class3_days,Monsoon_Class4_days,Monsoon_Class5_days,Autumn_Rainfall_Total,Autumn_Dry_days,Autumn_Wet_days,Autumn_Class1_days,Autumn_Class2_days,Autumn_Class3_days,Autumn_Class4_days,Autumn_Class5_days
29,30.0,78.0,71,51,8,51,5,3,0,0,30,86,6,86,6,0,0,0,1171,59,63,59,28,30,5,0,0,92,0,92,0,0,0,0
30,30.0,78.25,110,47,12,47,8,4,0,0,30,84,8,84,8,0,0,0,1239,43,79,43,36,39,4,0,3,90,2,90,2,0,0,0
31,30.0,78.5,224,45,14,45,11,1,2,0,56,78,14,78,12,2,0,0,1418,46,76,46,34,36,4,2,4,88,4,88,4,0,0,0
32,30.0,78.75,181,44,15,44,11,3,1,0,62,78,14,78,13,1,0,0,1233,48,74,48,40,28,3,3,4,89,3,89,3,0,0,0
33,30.0,79.0,202,41,18,41,9,9,0,0,79,73,19,73,18,1,0,0,886,46,76,46,49,23,3,1,20,84,8,84,8,0,0,0
34,30.0,79.25,207,41,18,41,9,9,0,0,92,72,20,72,17,3,0,0,839,48,74,48,48,24,1,1,30,82,10,82,9,1,0,0
35,30.0,79.5,192,38,21,38,14,7,0,0,116,65,27,65,23,4,0,0,845,38,84,38,55,28,1,0,34,81,11,81,10,1,0,0
36,30.0,79.75,189,37,22,37,16,6,0,0,168,59,33,59,29,4,0,0,1143,35,87,35,35,52,0,0,26,83,9,83,9,0,0,0
37,30.0,80.0,184,38,21,38,18,3,0,0,202,64,28,64,23,4,1,0,1460,38,84,38,27,56,1,0,12,89,3,89,2,1,0,0
38,30.0,80.25,251,39,20,39,10,10,0,0,259,70,22,70,9,13,0,0,1540,49,73,49,12,60,1,0,11,91,1,91,0,1,0,0
39,30.0,80.5,256,40,19,40,8,11,0,0,266,70,22,70,9,13,0,0,1551,49,73,49,12,60,1,0,11,91,1,91,0,1,0,0
40,30.25,78.0,120,45,14,45,9,5,0,0,69,76,16,76,13,3,0,0,1382,37,85,37,42,38,5,0,12,87,5,87,5,0,0,0
41,30.25,78.25,124,41,18,41,15,3,0,0,110,69,23,69,20,3,0,0,1562,39,83,39,42,37,2,2,17,86,6,86,6,0,0,0
42,30.25,78.5,127,42,17,42,14,3,0,0,114,72,20,72,16,4,0,0,1705,39,83,39,46,33,2,2,19,86,6,86,6,0,0,0
43,30.25,78.75,177,40,19,40,12,7,0,0,130,66,26,66,23,3,0,0,1396,40,82,40,45,33,2,2,30,81,11,81,10,1,0,0
44,30.25,79.0,216,40,19,40,11,7,1,0,129,66,26,66,21,5,0,0,888,44,78,44,43,33,2,0,43,82,10,82,9,1,0,0
45,30.25,79.25,216,41,18,41,10,8,0,0,136,73,19,73,14,5,0,0,737,53,69,53,42,27,0,0,55,81,11,81,10,1,0,0
46,30.25,79.5,220,40,19,40,11,8,0,0,144,70,22,70,17,5,0,0,732,46,76,46,51,25,0,0,56,81,11,81,10,1,0,0
47,30.25,79.75,201,34,25,34,19,6,0,0,164,59,33,59,27,6,0,0,893,38,84,38,48,36,0,0,50,81,11,81,10,1,0,0
48,30.25,80.0,186,38,21,38,18,3,0,0,196,62,30,62,26,3,1,0,1353,39,83,39,30,52,1,0,20,84,8,84,8,0,0,0
49,30.25,80.25,209,38,21,38,14,7,0,0,224,65,27,65,19,8,0,0,1520,44,78,44,17,60,1,0,11,90,2,90,1,1,0,0
50,30.25,80.5,231,38,21,38,12,9,0,0,246,66,26,66,16,10,0,0,1537,49,73,49,12,60,1,0,11,91,1,91,0,1,0,0
51,30.25,80.75,238,39,20,39,10,10,0,0,252,67,25,67,14,11,0,0,1563,49,73,49,12,60,1,0,11,91,1,91,0,1,0,0
52,30.25,81.0,251,39,20,39,10,10,0,0,261,70,22,70,9,13,0,0,1598,47,75,47,10,64,1,0,11,91,1,91,0,1,0,0
53,30.5,78.0,160,41,18,41,10,8,0,0,125,67,25,67,19,6,0,0,1287,36,86,36,48,35,1,2,25,86,6,86,5,1,0,0
54,30.5,78.25,144,42,17,42,12,5,0,0,153,70,22,70,16,6,0,0,1911,47,75,47,39,29,4,3,26,86,6,86,5,1,0,0
55,30.5,78.5,150,39,20,39,16,4,0,0,153,68,24,68,19,5,0,0,1823,40,82,40,49,28,2,3,26,86,6,86,5,1,0,0
56,30.5,78.75,179,39,20,39,15,5,0,0,156,64,28,64,21,7,0,0,1434,39,83,39,46,34,1,2,41,81,11,81,10,1,0,0
57,30.5,79.0,214,40,19,40,12,6,1,0,148,66,26,66,21,5,0,0,875,48,74,48,45,27,2,0,55,80,12,80,11,1,0,0
58,30.5,79.25,227,42,17,42,9,7,1,0,147,75,17,75,12,5,0,0,697,64,58,64,32,25,1,0,62,81,11,81,10,1,0,0
59,30.5,79.5,229,42,17,42,9,7,1,0,147,75,17,75,12,5,0,0,695,65,57,65,31,25,1,0,62,81,11,81,10,1,0,0
60,30.5,79.75,218,38,21,38,13,8,0,0,154,65,27,65,22,5,0,0,754,42,80,42,54,26,0,0,61,80,12,80,11,1,0,0
61,30.5,80.0,202,34,25,34,19,6,0,0,173,59,33,59,26,7,0,0,958,39,83,39,47,36,0,0,45,81,11,81,10,1,0,0
62,30.5,80.25,215,37,22,37,14,8,0,0,221,62,30,62,23,7,0,0,1440,39,83,39,29,53,1,0,16,85,7,85,7,0,0,0
63,30.75,77.75,218,42,17,42,7,10,0,0,129,72,20,72,18,2,0,0,856,46,76,46,46,29,1,0,13,85,7,85,7,0,0,0
64,30.75,78.0,267,33,26,33,16,10,0,0,150,65,27,65,23,4,0,0,698,40,82,40,59,23,0,0,22,83,9,83,9,0,0,0
65,30.75,78.25,181,31,28,31,22,6,0,0,168,64,28,64,23,5,0,0,1743,41,81,41,46,31,1,3,31,83,9,83,8,1,0,0
66,30.75,78.5,183,31,28,31,22,6,0,0,171,64,28,64,23,5,0,0,1695,40,82,40,47,31,1,3,32,81,11,81,10,1,0,0
67,30.75,78.75,197,33,26,33,19,7,0,0,164,59,33,59,26,7,0,0,1398,36,86,36,49,34,1,2,45,76,16,76,15,1,0,0
68,30.75,79.0,222,41,18,41,10,7,1,0,152,67,25,67,20,5,0,0,828,49,73,49,47,25,1,0,58,81,11,81,10,1,0,0
69,30.75,79.25,225,42,17,42,9,7,1,0,147,73,19,73,14,5,0,0,710,61,61,61,35,25,1,0,62,81,11,81,10,1,0,0
70,30.75,79.5,225,42,17,42,9,7,1,0,147,75,17,75,12,5,0,0,695,65,57,65,31,25,1,0,62,81,11,81,10,1,0,0
71,30.75,79.75,223,40,19,40,12,7,0,0,148,74,18,74,13,5,0,0,715,55,67,55,41,25,1,0,62,81,11,81,10,1,0,0
72,30.75,80.0,208,36,23,36,16,7,0,0,160,62,30,62,24,6,0,0,779,40,82,40,56,26,0,0,59,80,12,80,11,1,0,0
73,31.0,78.0,394,35,24,35,8,16,0,0,266,63,29,63,20,9,0,0,934,53,69,53,35,32,2,0,59,79,13,79,11,2,0,0
74,31.0,78.25,298,31,28,31,16,12,0,0,240,54,38,54,30,8,0,0,1147,43,79,43,34,42,1,2,57,76,16,76,15,1,0,0
75,31.0,78.5,213,30,29,30,21,8,0,0,215,49,43,49,34,9,0,0,1377,42,80,42,43,34,1,2,55,74,18,74,18,0,0,0
76,31.0,78.75,238,30,29,30,19,10,0,0,198,52,40,52,32,8,0,0,1258,33,89,33,52,34,1,2,55,73,19,73,18,1,0,0
77,31.0,79.0,223,35,24,35,17,6,1,0,159,58,34,58,29,5,0,0,870,42,80,42,51,27,2,0,58,77,15,77,14,1,0,0
78,31.0,79.25,225,42,17,42,9,7,1,0,147,72,20,72,15,5,0,0,719,59,63,59,36,27,0,0,62,81,11,81,10,1,0,0
79,31.0,79.5,226,42,17,42,9,7,1,0,147,75,17,75,12,5,0,0,695,65,57,65,31,25,1,0,62,81,11,81,10,1,0,0
80,31.0,79.75,224,42,17,42,9,7,1,0,147,75,17,75,12,5,0,0,694,65,57,65,31,25,1,0,62,81,11,81,10,1,0,0
81,31.25,78.25,252,33,26,33,14,12,0,0,252,49,43,49,35,8,0,0,696,51,71,51,42,29,0,0,78,72,20,72,19,1,0,0
82,31.25,79.0,190,41,18,41,11,6,1,0,167,51,41,51,36,5,0,0,810,44,78,44,47,29,2,0,63,76,16,76,15,1,0,0
